symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2017-02-06,100302,53618,53.46
ADANIPORTS,EQ,2017-02-06,2426463,904359,37.27
BEL,EQ,2017-02-06,345619,176917,51.19
BOSCHLTD,EQ,2017-02-06,11155,4801,43.04
CUMMINSIND,EQ,2017-02-06,620076,448746,72.37
DLF,EQ,2017-02-06,11329261,2294266,20.25
HINDALCO,EQ,2017-02-06,7376710,2282751,30.95
INDHOTEL,EQ,2017-02-06,2016215,1405014,69.69
INDIGO,EQ,2017-02-06,395028,231850,58.69
LT,EQ,2017-02-06,1017810,561869,55.20
MANAPPURAM,EQ,2017-02-06,4853595,2588248,53.33
MANAPPURAM,NG,2017-02-06,1434,1434,100.00
MARUTI,EQ,2017-02-06,322223,148084,45.96
PGEL,EQ,2017-02-06,294860,133665,45.33
SBIN,EQ,2017-02-06,14725291,4007676,27.22
SBIN,N2,2017-02-06,2,2,100.00
SBIN,N5,2017-02-06,266,261,98.12
SUZLON,EQ,2017-02-06,23645391,10694007,45.23
TRENT,EQ,2017-02-06,117172,64293,54.87
