symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2017-02-16,181387,69132,38.11
ADANIPORTS,EQ,2017-02-16,2837571,579430,20.42
BEL,EQ,2017-02-16,372177,248145,66.67
BOSCHLTD,EQ,2017-02-16,15828,6908,43.64
CUMMINSIND,EQ,2017-02-16,97673,53183,54.45
DLF,EQ,2017-02-16,11808631,1758742,14.89
HINDALCO,EQ,2017-02-16,10429023,2560628,24.55
INDHOTEL,EQ,2017-02-16,1302939,1193540,91.60
INDIGO,EQ,2017-02-16,183828,154391,83.99
LT,EQ,2017-02-16,1381298,990899,71.74
MANAPPURAM,EQ,2017-02-16,5472792,2980543,54.46
MANAPPURAM,NG,2017-02-16,130,130,100.00
MARUTI,EQ,2017-02-16,576390,207001,35.91
PGEL,EQ,2017-02-16,18333,9372,51.12
SBIN,EQ,2017-02-16,21794688,6441114,29.55
SBIN,N2,2017-02-16,32,31,96.88
SBIN,N5,2017-02-16,337,309,91.69
SBIN,N6,2017-02-16,1,1,100.00
SUZLON,EQ,2017-02-16,28912486,10412310,36.01
TRENT,EQ,2017-02-16,173539,82881,47.76
TRENT,IL,2017-02-16,1500000,1500000,100.00
