symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2022-03-07,139363,77478,55.59
ADANIPORTS,EQ,2022-03-07,4890958,1382822,28.27
BEL,EQ,2022-03-07,12748011,6121151,48.02
BOSCHLTD,EQ,2022-03-07,28624,8944,31.25
CUMMINSIND,EQ,2022-03-07,405357,205148,50.61
DIXON,EQ,2022-03-07,263177,88336,33.57
DLF,EQ,2022-03-07,11047929,3916104,35.45
DMART,EQ,2022-03-07,694633,302337,43.52
HAL,EQ,2022-03-07,588068,317798,54.04
HINDALCO,EQ,2022-03-07,20963374,6885533,32.85
INDHOTEL,EQ,2022-03-07,6742376,2195144,32.56
INDIGO,EQ,2022-03-07,1586234,491517,30.99
LT,EQ,2022-03-07,6318251,4287873,67.86
MANAPPURAM,EQ,2022-03-07,5254336,1675009,31.88
MARUTI,EQ,2022-03-07,2469925,1348983,54.62
PAYTM,EQ,2022-03-07,1157890,425333,36.73
PGEL,EQ,2022-03-07,34026,15227,44.75
SBIN,EQ,2022-03-07,33720472,15640955,46.38
SUZLON,EQ,2022-03-07,45796049,17620979,38.48
TRENT,EQ,2022-03-07,372706,173182,46.47
