symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2025-08-08,5118.50,5143.50,5143.50,5005.50,5020.50,5022.00,5074.86,348746,17698.37,43859,186950,53.61
ADANIPORTS,EQ,2025-08-08,1345.40,1345.40,1356.90,1317.70,1325.00,1325.00,1329.36,1561061,20752.07,75429,716223,45.88
BEL,EQ,2025-08-08,387.75,385.30,387.40,383.60,384.40,384.60,385.28,7139111,27505.33,93787,3903886,54.68
BOSCHLTD,EQ,2025-08-08,38570.00,38570.00,39150.00,38220.00,38385.00,38325.00,38711.05,32516,12587.28,13489,9901,30.45
CUMMINSIND,EQ,2025-08-08,3674.00,3780.00,3900.10,3658.00,3791.00,3806.90,3806.02,3620871,137811.14,313901,1293737,35.73
DIXON,EQ,2025-08-08,16663.00,16690.00,16700.00,15810.00,15816.00,15864.00,16141.14,328403,53007.99,64062,110861,33.76
DLF,EQ,2025-08-08,759.65,759.20,768.60,743.15,745.20,747.20,755.39,1923910,14533.04,41095,851138,44.24
DMART,EQ,2025-08-08,4263.50,4220.00,4280.00,4163.00,4168.70,4170.10,4212.93,281763,11870.47,44650,137978,48.97
ETERNAL,EQ,2025-08-08,301.75,300.35,302.40,298.10,300.30,300.90,300.72,28458176,85579.40,128642,17562388,61.71
HAL,EQ,2025-08-08,4550.60,4542.00,4549.90,4433.50,4439.00,4440.60,4470.98,659530,29487.45,51901,248252,37.64
HINDALCO,EQ,2025-08-08,686.80,684.00,686.40,669.05,674.00,672.75,675.56,3471816,23454.14,75280,1913516,55.12
INDHOTEL,EQ,2025-08-08,742.30,742.25,746.45,732.80,734.10,735.75,740.01,1778482,13161.00,37304,1079491,60.70
INDIGO,EQ,2025-08-08,5859.00,5848.50,5865.00,5761.00,5774.00,5769.50,5806.27,345649,20069.30,37935,200474,58.00
LT,EQ,2025-08-08,3641.60,3641.60,3662.30,3600.00,3610.00,3607.60,3628.12,1337067,48510.43,59130,948514,70.94
MANAPPURAM,EQ,2025-08-08,260.90,260.90,265.45,256.70,257.35,258.50,261.44,4597425,12019.65,39240,1934645,42.08
MARUTI,EQ,2025-08-08,12632.00,12630.00,12725.00,12564.00,12567.00,12590.00,12631.48,247048,31205.82,42222,143101,57.92
PAYTM,EQ,2025-08-08,1065.30,1065.00,1079.90,1057.60,1059.90,1062.40,1066.62,7710469,82241.50,114768,4696659,60.91
PGEL,EQ,2025-08-08,736.85,741.40,746.50,567.35,567.35,588.80,626.59,21337870,133701.55,235942,6180399,28.96
SBIN,EQ,2025-08-08,805.15,805.00,807.80,790.00,802.50,804.30,801.59,15708181,125915.59,277397,5962539,37.96
SUZLON,EQ,2025-08-08,64.21,64.50,64.52,62.96,63.20,63.19,63.39,44361456,28121.16,92300,17624810,39.73
TRENT,EQ,2025-08-08,5303.50,5330.00,5374.00,5238.50,5308.00,5317.00,5318.13,1192637,63425.96,100986,520516,43.64
