symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2025-08-05,5092.50,5070.00,5099.00,5019.50,5086.50,5084.00,5056.53,614211,31057.74,55439,271965,44.28
ADANIPORTS,EQ,2025-08-05,1388.90,1392.00,1394.20,1346.00,1361.90,1358.10,1371.87,3000067,41156.99,107444,674007,22.47
BEL,EQ,2025-08-05,389.55,390.00,390.25,383.35,386.60,386.65,386.05,13482710,52050.67,132167,7258597,53.84
BOSCHLTD,EQ,2025-08-05,41115.00,41145.00,41290.00,39445.00,40650.00,40595.00,40551.11,114355,46372.22,44523,18871,16.50
CUMMINSIND,EQ,2025-08-05,3566.80,3566.00,3604.20,3494.20,3600.00,3591.50,3551.73,634486,22535.24,90157,333003,52.48
DIXON,EQ,2025-08-05,17002.00,17002.00,17099.00,16763.00,16835.00,16849.00,16890.00,208975,35295.87,37644,61388,29.38
DLF,EQ,2025-08-05,792.85,795.00,798.80,770.10,778.85,780.95,781.28,4368329,34128.98,91941,1136282,26.01
DMART,EQ,2025-08-05,4197.20,4200.00,4267.40,4188.10,4263.00,4257.80,4247.36,366011,15545.82,39064,156875,42.86
ETERNAL,EQ,2025-08-05,305.25,306.90,307.60,301.70,301.95,302.15,303.43,14820256,44969.74,120231,8379050,56.54
HAL,EQ,2025-08-05,4537.90,4537.00,4586.00,4500.00,4575.00,4578.20,4540.50,776247,35245.49,71729,305375,39.34
HINDALCO,EQ,2025-08-05,687.70,692.00,692.00,682.15,685.85,687.10,686.89,3302614,22685.24,62777,1839194,55.69
INDHOTEL,EQ,2025-08-05,748.80,749.80,752.50,741.55,750.05,751.05,748.97,1553257,11633.42,41098,1047076,67.41
INDIGO,EQ,2025-08-05,5780.50,5765.50,5802.00,5706.00,5766.00,5781.50,5757.67,929923,53541.87,89749,567277,61.00
LT,EQ,2025-08-05,3631.10,3630.00,3657.70,3608.30,3650.00,3652.60,3637.79,1158433,42141.32,89832,735527,63.49
MANAPPURAM,EQ,2025-08-05,264.10,262.85,265.40,256.00,258.30,258.90,258.87,3579502,9266.13,33457,1200594,33.54
MARUTI,EQ,2025-08-05,12365.00,12400.00,12577.00,12370.00,12543.00,12537.00,12512.87,233560,29225.05,43967,108107,46.29
PAYTM,EQ,2025-08-05,1078.20,1067.60,1087.00,1050.00,1053.00,1053.00,1068.32,21620842,230979.50,212991,7762034,35.90
PGEL,EQ,2025-08-05,789.30,789.30,796.65,783.70,788.00,790.90,790.13,962203,7602.66,42756,427270,44.41
SBIN,EQ,2025-08-05,795.70,798.00,804.05,796.30,800.50,800.60,800.20,7381537,59066.93,174330,4350062,58.93
SUZLON,EQ,2025-08-05,65.00,65.00,66.10,64.87,65.48,65.44,65.40,49369073,32289.36,111460,21668000,43.89
TRENT,EQ,2025-08-05,5249.00,5245.00,5356.00,5200.00,5320.00,5317.50,5299.16,976873,51766.08,72046,461904,47.28
