symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2013-03-08,43056,24549,57.02
ADANIPORTS,EQ,2013-03-08,737539,402536,54.58
BEL,EQ,2013-03-08,24097,22273,92.43
BOSCHLTD,EQ,2013-03-08,40754,38948,95.57
CUMMINSIND,EQ,2013-03-08,184091,137711,74.81
DLF,EQ,2013-03-08,9659053,906218,9.38
HINDALCO,EQ,2013-03-08,8498923,3455335,40.66
INDHOTEL,EQ,2013-03-08,365365,159266,43.59
LT,EQ,2013-03-08,2231165,1139628,51.08
MANAPPURAM,EQ,2013-03-08,342925,176238,51.39
MARUTI,EQ,2013-03-08,756489,221940,29.34
PGEL,EQ,2013-03-08,81232,81232,100.00
SBIN,EQ,2013-03-08,1946234,752975,38.69
SBIN,N1,2013-03-08,32,32,100.00
SBIN,N2,2013-03-08,8,8,100.00
SBIN,N3,2013-03-08,97,96,98.97
SBIN,N5,2013-03-08,1102,1030,93.47
SUZLON,EQ,2013-03-08,19916399,8184442,41.09
TRENT,EQ,2013-03-08,2867,1587,55.35
