symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2013-03-26,347870,320018,91.99
ADANIPORTS,EQ,2013-03-26,1527015,738200,48.34
BEL,EQ,2013-03-26,3081,1452,47.13
BOSCHLTD,EQ,2013-03-26,3869,2552,65.96
CUMMINSIND,EQ,2013-03-26,391103,352495,90.13
DLF,EQ,2013-03-26,8687300,1435003,16.52
HINDALCO,EQ,2013-03-26,6766929,2966411,43.84
INDHOTEL,EQ,2013-03-26,721385,586406,81.29
LT,EQ,2013-03-26,1246715,553623,44.41
MANAPPURAM,EQ,2013-03-26,2100624,661911,31.51
MARUTI,EQ,2013-03-26,303740,139942,46.07
PGEL,EQ,2013-03-26,58669,58459,99.64
SBIN,EQ,2013-03-26,1626837,392238,24.11
SBIN,N1,2013-03-26,44,44,100.00
SBIN,N2,2013-03-26,23,23,100.00
SBIN,N3,2013-03-26,12,12,100.00
SBIN,N5,2013-03-26,259,234,90.35
SUZLON,EQ,2013-03-26,15363727,5745102,37.39
TRENT,EQ,2013-03-26,8216,5858,71.30
