symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2024-08-09,7942.30,8150.00,8263.75,7921.00,7950.00,7972.10,8091.65,1288936,104296.25,126835,436843,33.89
ADANIPORTS,EQ,2024-08-09,1519.00,1541.50,1543.50,1519.00,1532.00,1533.80,1530.43,1503033,23002.88,68808,588122,39.13
BEL,EQ,2024-08-09,298.25,302.50,305.00,300.65,301.90,302.20,302.87,15551076,47099.80,114363,6148766,39.54
BOSCHLTD,EQ,2024-08-09,31835.65,31930.05,32500.00,31849.00,31922.00,32018.70,32205.71,32494,10464.92,12147,9981,30.72
CUMMINSIND,EQ,2024-08-09,3728.50,3759.55,3824.00,3701.15,3733.00,3715.10,3765.00,644934,24281.76,43705,254611,39.48
DIXON,EQ,2024-08-09,11453.75,11585.00,11800.05,11553.75,11779.65,11740.45,11719.48,341383,40008.30,50650,122789,35.97
DLF,EQ,2024-08-09,832.60,847.60,847.60,829.00,830.70,830.90,836.00,1309164,10944.67,35136,325846,24.89
DMART,EQ,2024-08-09,4980.10,5033.00,5063.80,4971.35,4975.00,4989.95,5001.51,102057,5104.39,12487,58230,57.06
HAL,EQ,2024-08-09,4667.85,4746.70,4773.50,4702.55,4725.00,4723.90,4730.46,1039025,49150.64,90497,338823,32.61
HINDALCO,EQ,2024-08-09,614.05,622.00,626.50,614.80,622.75,622.90,621.14,3629264,22542.82,80471,1788080,49.27
INDHOTEL,EQ,2024-08-09,614.20,618.10,629.40,614.75,622.65,618.45,621.72,1822436,11330.53,65510,757624,41.57
INDIGO,EQ,2024-08-09,4256.95,4305.00,4318.00,4273.65,4277.80,4290.20,4298.85,503538,21646.35,25175,370702,73.62
LT,EQ,2024-08-09,3553.55,3600.00,3605.55,3575.70,3594.00,3592.05,3591.14,848232,30461.21,83218,426982,50.34
MANAPPURAM,EQ,2024-08-09,198.30,202.00,206.38,200.51,204.60,204.77,204.08,6684219,13641.18,43936,2834754,42.41
MARUTI,EQ,2024-08-09,12218.85,12390.00,12390.00,12195.10,12204.00,12224.20,12249.39,320211,39223.89,47795,166422,51.97
PAYTM,EQ,2024-08-09,508.50,520.05,522.30,509.00,510.90,510.85,514.45,4096869,21076.37,61410,1843978,45.01
PGEL,EQ,2024-08-09,424.95,428.00,440.60,421.50,430.90,430.45,428.44,442223,1894.68,12056,247086,55.87
SBIN,EQ,2024-08-09,808.05,816.00,829.95,809.55,825.00,824.30,819.02,15320885,125481.31,212970,6212277,40.55
SUZLON,EQ,2024-08-09,72.92,74.60,76.56,73.00,76.56,76.54,75.33,142611445,107425.57,350879,59131966,41.46
TRENT,EQ,2024-08-09,5644.10,5738.85,6373.85,5626.60,6320.25,6275.35,6138.34,6877196,422145.97,352671,1868018,27.16
