symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2024-08-01,7896.85,7896.85,7948.00,7735.00,7749.00,7769.80,7817.91,143518,11220.10,28245,61400,42.78
ADANIPORTS,EQ,2024-08-01,1569.90,1580.95,1604.95,1568.50,1588.95,1590.15,1588.00,7160588,113710.44,239326,1858569,25.96
BEL,EQ,2024-08-01,316.05,317.70,317.70,308.05,311.50,311.15,312.01,28141436,87804.76,250799,13795425,49.02
BOSCHLTD,EQ,2024-08-01,34978.45,34853.00,35182.80,34266.10,34385.35,34370.70,34540.09,23238,8026.43,11810,8129,34.98
CUMMINSIND,EQ,2024-08-01,3852.35,3850.00,3864.95,3790.15,3816.90,3815.00,3818.86,337985,12907.16,28348,185892,55.00
DIXON,EQ,2024-08-01,12106.45,12199.95,12199.95,11592.00,11700.00,11670.55,11762.28,667577,78522.30,108947,203891,30.54
DLF,EQ,2024-08-01,889.15,890.00,901.00,867.25,871.95,873.90,885.57,6040354,53491.30,124804,3367205,55.75
DMART,EQ,2024-08-01,4935.95,4949.00,5008.00,4883.00,4990.00,4993.80,4947.06,202176,10001.76,29478,100086,49.50
HAL,EQ,2024-08-01,4922.85,4922.00,4946.90,4797.60,4815.00,4813.30,4844.83,2347381,113726.62,184382,1087378,46.32
HINDALCO,EQ,2024-08-01,669.60,680.00,690.90,667.35,672.25,673.50,677.34,8831127,59816.91,148924,4110291,46.54
INDHOTEL,EQ,2024-08-01,642.05,642.05,642.35,630.65,632.40,632.15,636.13,1504378,9569.78,31669,811628,53.95
INDIGO,EQ,2024-08-01,4472.20,4432.00,4468.60,4373.40,4415.00,4404.30,4409.64,792851,34961.88,66383,520462,65.64
LT,EQ,2024-08-01,3815.00,3810.00,3838.95,3765.85,3770.00,3779.30,3795.42,1998663,75857.56,113449,1063063,53.19
MANAPPURAM,EQ,2024-08-01,214.00,216.20,217.61,211.45,214.22,213.68,214.83,5403469,11608.41,33265,2131374,39.44
MARUTI,EQ,2024-08-01,13115.80,13393.00,13680.00,13112.00,13343.05,13359.05,13394.30,2040384,273295.06,260139,614334,30.11
PAYTM,EQ,2024-08-01,494.25,498.55,520.00,492.10,498.00,496.85,505.85,5509816,27871.60,86929,2061794,37.42
PGEL,EQ,2024-08-01,444.50,443.55,451.00,430.05,436.00,434.70,441.58,717908,3170.11,17968,481128,67.02
SBIN,EQ,2024-08-01,872.40,877.80,881.40,859.45,861.90,862.65,870.65,11787203,102625.15,172670,5470508,46.41
SUZLON,EQ,2024-08-01,69.38,69.93,70.99,66.22,68.35,67.98,68.63,134824650,92524.23,418582,69982021,51.91
TRENT,EQ,2024-08-01,5839.00,5894.00,5894.00,5722.95,5772.30,5770.80,5775.19,767562,44328.17,81099,388273,50.59
