symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2015-11-26,117571,108224,92.05
ADANIPORTS,EQ,2015-11-26,5489324,3845527,70.05
BEL,EQ,2015-11-26,464436,293257,63.14
BOSCHLTD,EQ,2015-11-26,38416,19083,49.67
CUMMINSIND,EQ,2015-11-26,219710,166237,75.66
DLF,EQ,2015-11-26,29194432,7375235,25.26
HINDALCO,EQ,2015-11-26,7517900,2957823,39.34
INDHOTEL,D1,2015-11-26,11963,11913,99.58
INDHOTEL,EQ,2015-11-26,147974,96848,65.45
INDIGO,EQ,2015-11-26,1278254,169836,13.29
LT,EQ,2015-11-26,2717972,1427777,52.53
MANAPPURAM,EQ,2015-11-26,26733542,15258641,57.08
MANAPPURAM,N5,2015-11-26,2,2,100.00
MANAPPURAM,NG,2015-11-26,40,38,95.00
MARUTI,EQ,2015-11-26,1436728,1036784,72.16
PGEL,EQ,2015-11-26,26363,18609,70.59
SBIN,EQ,2015-11-26,13629888,6389328,46.88
SBIN,N2,2015-11-26,10,10,100.00
SBIN,N3,2015-11-26,66,66,100.00
SBIN,N5,2015-11-26,488,488,100.00
SBIN,N6,2015-11-26,50,50,100.00
SUZLON,EQ,2015-11-26,21680206,11430551,52.72
TRENT,EQ,2015-11-26,17567,10058,57.26
