symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2023-07-21,413021,115731,28.02
ADANIPORTS,EQ,2023-07-21,1491198,562830,37.74
BEL,EQ,2023-07-21,9926528,6276477,63.23
BOSCHLTD,EQ,2023-07-21,40717,24865,61.07
CUMMINSIND,EQ,2023-07-21,693371,365852,52.76
DIXON,EQ,2023-07-21,346342,166058,47.95
DLF,EQ,2023-07-21,3822759,1449312,37.91
DMART,EQ,2023-07-21,369923,251276,67.93
HAL,EQ,2023-07-21,890592,258165,28.99
HINDALCO,EQ,2023-07-21,4309067,1862361,43.22
INDHOTEL,EQ,2023-07-21,2856935,1203191,42.11
INDIGO,EQ,2023-07-21,305614,193369,63.27
LT,EQ,2023-07-21,4610417,2055666,44.59
MANAPPURAM,EQ,2023-07-21,5914896,2736654,46.27
MARUTI,EQ,2023-07-21,328483,100989,30.74
PAYTM,EQ,2023-07-21,2474714,930037,37.58
PGEL,EQ,2023-07-21,31403,17647,56.20
SBIN,EQ,2023-07-21,21040281,8054181,38.28
SUZLON,EQ,2023-07-21,86292023,43186653,50.05
TRENT,EQ,2023-07-21,331260,138898,41.93
