symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2022-05-06,2254.20,2221.25,0.0147,0.0215,0.0215,0.4108
ADANIPORTS,2022-05-06,811.35,811.35,0.0000,0.0242,0.0241,0.4604
BEL,2022-05-06,228.15,234.90,-0.0292,0.0233,0.0233,0.4451
BOSCHLTD,2022-05-06,13848.85,14147.70,-0.0213,0.0201,0.0201,0.3840
CUMMINSIND,2022-05-06,1008.60,1017.35,-0.0086,0.0198,0.0197,0.3764
DIXON,2022-05-06,3909.70,3949.75,-0.0102,0.0264,0.0264,0.5044
DLF,2022-05-06,329.15,340.00,-0.0324,0.0288,0.0288,0.5502
DMART,2022-05-06,3666.15,3943.80,-0.0730,0.0200,0.0206,0.3936
HAL,2022-05-06,1582.75,1595.65,-0.0081,0.0219,0.0219,0.4184
HINDALCO,2022-05-06,443.75,461.60,-0.0394,0.0268,0.0269,0.5139
INDHOTEL,2022-05-06,248.95,250.25,-0.0052,0.0272,0.0271,0.5177
INDIGO,2022-05-06,1745.35,1781.85,-0.0207,0.0265,0.0265,0.5063
LT,2022-05-06,1622.45,1637.65,-0.0093,0.0174,0.0173,0.3305
MANAPPURAM,2022-05-06,109.35,111.65,-0.0208,0.0273,0.0273,0.5216
MARUTI,2022-05-06,7279.25,7407.60,-0.0175,0.0203,0.0203,0.3878
PAYTM,2022-05-06,568.00,575.20,-0.0126,0.0283,0.0283,0.5407
PGEL,2022-05-06,741.00,771.65,-0.0405,0.0386,0.0386,0.7375
SBIN,2022-05-06,483.95,480.00,0.0082,0.0210,0.0209,0.3993
SUZLON,2022-05-06,9.75,9.75,0.0000,0.0360,0.0360,0.6878
TRENT,2022-05-06,1146.75,1212.40,-0.0557,0.0233,0.0236,0.4509
