symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2022-05-19,2274.95,2278.95,-0.0018,0.0215,0.0214,0.4088
ADANIPORTS,2022-05-19,732.80,759.80,-0.0362,0.0244,0.0245,0.4681
BEL,2022-05-19,227.50,233.10,-0.0243,0.0231,0.0231,0.4413
BOSCHLTD,2022-05-19,13393.65,14186.25,-0.0575,0.0201,0.0205,0.3917
CUMMINSIND,2022-05-19,991.45,1001.35,-0.0099,0.0198,0.0197,0.3764
DIXON,2022-05-19,3379.25,3504.40,-0.0364,0.0265,0.0266,0.5082
DLF,2022-05-19,320.60,324.95,-0.0135,0.0286,0.0285,0.5445
DMART,2022-05-19,3615.05,3663.75,-0.0134,0.0218,0.0218,0.4165
HAL,2022-05-19,1685.75,1680.95,0.0029,0.0221,0.0221,0.4222
HINDALCO,2022-05-19,417.00,436.10,-0.0448,0.0277,0.0278,0.5311
INDHOTEL,2022-05-19,220.10,226.80,-0.0300,0.0272,0.0272,0.5197
INDIGO,2022-05-19,1661.70,1696.35,-0.0206,0.0261,0.0261,0.4986
LT,2022-05-19,1547.95,1572.50,-0.0157,0.0175,0.0175,0.3343
MANAPPURAM,2022-05-19,94.60,104.55,-0.1000,0.0272,0.0280,0.5349
MARUTI,2022-05-19,7404.60,7566.55,-0.0216,0.0203,0.0203,0.3878
PAYTM,2022-05-19,553.75,588.15,-0.0603,0.0288,0.0290,0.5540
PGEL,2022-05-19,660.40,667.15,-0.0102,0.0388,0.0387,0.7394
SBIN,2022-05-19,447.50,458.00,-0.0232,0.0210,0.0211,0.4031
SUZLON,2022-05-19,8.90,9.35,-0.0493,0.0360,0.0361,0.6897
TRENT,2022-05-19,1036.65,1085.05,-0.0456,0.0238,0.0239,0.4566
