symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2010-01-20,319542,144488,45.22
BEL,EQ,2010-01-20,51813,28994,55.96
BOSCHLTD,EQ,2010-01-20,78145,77541,99.23
CUMMINSIND,EQ,2010-01-20,42190,19774,46.87
DLF,EQ,2010-01-20,5269460,1108169,21.03
HINDALCO,EQ,2010-01-20,8116917,3750882,46.21
INDHOTEL,EQ,2010-01-20,852728,407552,47.79
INDHOTEL,N4,2010-01-20,1126,773,68.65
LT,EQ,2010-01-20,1013877,610632,60.23
MARUTI,EQ,2010-01-20,1376326,792122,57.55
SBIN,EQ,2010-01-20,1683072,964355,57.30
SUZLON,EQ,2010-01-20,14723355,2827032,19.20
TRENT,EQ,2010-01-20,2877,1165,40.49
