symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2011-12-09,605.55,613.85,-0.0136,0.0251,,0.4700
BEL,2011-12-09,1529.85,1525.05,0.0031,0.0106,,0.1968
BOSCHLTD,2011-12-09,6875.65,6943.50,-0.0098,0.0084,,0.1624
CUMMINSIND,2011-12-09,336.55,339.30,-0.0081,0.0204,,0.3802
DLF,2011-12-09,213.85,215.70,-0.0086,0.0323,,0.5999
HINDALCO,2011-12-09,132.15,130.60,0.0118,0.0358,,0.6649
INDHOTEL,2011-12-09,59.45,60.05,-0.0100,0.0236,,0.4394
LT,2011-12-09,1226.85,1260.30,-0.0269,0.0234,,0.4509
MANAPPURAM,2011-12-09,54.70,54.00,0.0129,0.0320,,0.5961
MARUTI,2011-12-09,985.80,975.90,0.0101,0.0211,,0.3936
PGEL,2011-12-09,197.85,196.90,0.0048,0.0609,,1.1291
SBIN,2011-12-09,1865.55,1867.90,-0.0013,0.0260,,0.4814
SUZLON,2011-12-09,22.40,22.95,-0.0243,0.0417,,0.7814
TRENT,2011-12-09,924.20,941.20,-0.0182,0.0258,,0.4853
