symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2024-12-02,353136,199689,56.55
ADANIPORTS,EQ,2024-12-02,6941125,2094807,30.18
BEL,EQ,2024-12-02,15549685,5950133,38.27
BOSCHLTD,EQ,2024-12-02,13448,6851,50.94
CUMMINSIND,EQ,2024-12-02,559721,371981,66.46
DIXON,EQ,2024-12-02,1411103,244734,17.34
DLF,EQ,2024-12-02,4392800,1823903,41.52
DMART,EQ,2024-12-02,975522,675372,69.23
HAL,EQ,2024-12-02,1068673,464519,43.47
HINDALCO,EQ,2024-12-02,2174126,1132948,52.11
INDHOTEL,EQ,2024-12-02,3357264,1735515,51.69
INDIGO,EQ,2024-12-02,525558,328942,62.59
LT,EQ,2024-12-02,1158369,687750,59.37
MANAPPURAM,EQ,2024-12-02,2852630,1125567,39.46
MARUTI,EQ,2024-12-02,446880,162757,36.42
PAYTM,EQ,2024-12-02,6402867,1974381,30.84
PGEL,EQ,2024-12-02,1829623,836692,45.73
SBIN,EQ,2024-12-02,6651119,2781548,41.82
SUZLON,EQ,2024-12-02,61128869,29073939,47.56
TRENT,EQ,2024-12-02,446537,263333,58.97
