symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2021-08-18,79837,42281,52.96
ADANIPORTS,EQ,2021-08-18,7354758,911197,12.39
BEL,EQ,2021-08-18,11403534,3594806,31.52
BOSCHLTD,EQ,2021-08-18,21023,8187,38.94
CUMMINSIND,EQ,2021-08-18,1643945,337074,20.50
DIXON,EQ,2021-08-18,172889,103831,60.06
DLF,EQ,2021-08-18,6497642,856228,13.18
DMART,EQ,2021-08-18,147888,70068,47.38
HAL,EQ,2021-08-18,855153,293930,34.37
HINDALCO,EQ,2021-08-18,12169397,4957054,40.73
INDHOTEL,EQ,2021-08-18,762032,263300,34.55
INDIGO,EQ,2021-08-18,412379,163707,39.70
LT,EQ,2021-08-18,1570228,714850,45.53
MANAPPURAM,EQ,2021-08-18,5701408,1597746,28.02
MARUTI,EQ,2021-08-18,434144,179992,41.46
PGEL,EQ,2021-08-18,11750,6590,56.09
SBIN,EQ,2021-08-18,17668574,5045996,28.56
SUZLON,EQ,2021-08-18,59089424,26619603,45.05
TRENT,EQ,2021-08-18,477749,168668,35.30
