symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2018-03-08,1425.75,1435.55,-0.0069,0.0163,,0.3038
ADANIPORTS,2018-03-08,387.95,376.95,0.0288,0.0227,,0.4413
BEL,2018-03-08,147.25,148.35,-0.0074,0.0216,,0.4012
BOSCHLTD,2018-03-08,18094.80,17848.25,0.0137,0.0117,,0.2254
CUMMINSIND,2018-03-08,783.40,778.60,0.0061,0.0176,,0.3267
DIXON,2018-03-08,3456.30,3475.40,-0.0055,0.0256,,0.4757
DLF,2018-03-08,218.40,215.45,0.0136,0.0211,,0.3955
DMART,2018-03-08,1293.15,1298.80,-0.0044,0.0216,,0.4012
HINDALCO,2018-03-08,222.70,224.45,-0.0078,0.0188,,0.3496
INDHOTEL,2018-03-08,129.45,132.75,-0.0252,0.0238,,0.4566
INDIGO,2018-03-08,1288.95,1278.00,0.0085,0.0160,,0.2999
LT,2018-03-08,1283.80,1263.30,0.0161,0.0148,,0.2847
MANAPPURAM,2018-03-08,104.60,101.50,0.0301,0.0247,,0.4795
MARUTI,2018-03-08,8729.35,8679.10,0.0058,0.0148,,0.2751
PGEL,2018-03-08,262.70,270.90,-0.0307,0.0450,,0.8464
SBIN,2018-03-08,256.80,246.65,0.0403,0.0214,,0.4394
SUZLON,2018-03-08,11.50,11.45,0.0044,0.0252,,0.4681
TRENT,2018-03-08,333.05,310.25,0.0709,0.0137,,0.4184
