symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2018-03-09,1437.70,1425.75,0.0083,0.0159,,0.2980
ADANIPORTS,2018-03-09,377.90,387.95,-0.0262,0.0231,,0.4451
BEL,2018-03-09,148.45,147.25,0.0081,0.0210,,0.3917
BOSCHLTD,2018-03-09,18203.55,18094.80,0.0060,0.0118,,0.2197
CUMMINSIND,2018-03-09,776.75,783.40,-0.0085,0.0171,,0.3191
DIXON,2018-03-09,3451.75,3456.30,-0.0013,0.0249,,0.4604
DLF,2018-03-09,211.35,218.40,-0.0328,0.0207,,0.4127
DMART,2018-03-09,1306.55,1293.15,0.0103,0.0210,,0.3917
HINDALCO,2018-03-09,220.20,222.70,-0.0113,0.0183,,0.3439
INDHOTEL,2018-03-09,128.60,129.45,-0.0066,0.0239,,0.4432
INDIGO,2018-03-09,1289.60,1288.95,0.0005,0.0157,,0.2904
LT,2018-03-09,1290.50,1283.80,0.0052,0.0149,,0.2770
MANAPPURAM,2018-03-09,102.50,104.60,-0.0203,0.0251,,0.4738
MARUTI,2018-03-09,8660.60,8729.35,-0.0079,0.0144,,0.2694
PGEL,2018-03-09,255.05,262.70,-0.0296,0.0443,,0.8330
SBIN,2018-03-09,253.25,256.80,-0.0139,0.0230,,0.4318
SUZLON,2018-03-09,11.00,11.50,-0.0445,0.0245,,0.4986
TRENT,2018-03-09,332.95,333.05,-0.0003,0.0219,,0.4050
