symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2018-03-12,1433.60,1437.70,-0.0029,0.0156,,0.2885
ADANIPORTS,2018-03-12,386.60,377.90,0.0228,0.0233,,0.4451
BEL,2018-03-12,150.15,148.45,0.0114,0.0205,,0.3840
BOSCHLTD,2018-03-12,18247.45,18203.55,0.0024,0.0115,,0.2140
CUMMINSIND,2018-03-12,776.20,776.75,-0.0007,0.0167,,0.3095
DIXON,2018-03-12,3458.95,3451.75,0.0021,0.0241,,0.4471
DLF,2018-03-12,217.70,211.35,0.0296,0.0216,,0.4241
DMART,2018-03-12,1315.65,1306.55,0.0069,0.0205,,0.3802
HINDALCO,2018-03-12,227.65,220.20,0.0333,0.0180,,0.3687
INDHOTEL,2018-03-12,128.70,128.60,0.0008,0.0232,,0.4299
INDIGO,2018-03-12,1276.70,1289.60,-0.0101,0.0152,,0.2847
LT,2018-03-12,1310.05,1290.50,0.0150,0.0145,,0.2770
MANAPPURAM,2018-03-12,104.35,102.50,0.0179,0.0248,,0.4662
MARUTI,2018-03-12,8810.30,8660.60,0.0171,0.0141,,0.2732
PGEL,2018-03-12,263.65,255.05,0.0332,0.0436,,0.8215
SBIN,2018-03-12,252.85,253.25,-0.0016,0.0226,,0.4184
SUZLON,2018-03-12,11.35,11.00,0.0313,0.0261,,0.5044
TRENT,2018-03-12,333.65,332.95,0.0021,0.0212,,0.3936
