symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2017-02-08,1186,1212,1185,1207.65,1209.05,1183.15,185417,222528732.05,10494,INE117A01022
ADANIPORTS,EQ,2017-02-08,306.05,306.9,299,305.55,305.05,303.65,1581009,480469151.85,16715,INE742F01042
BEL,EQ,2017-02-08,1576,1588.05,1546.55,1565.45,1568.2,1565.05,404610,635538626.8,14822,INE263A01016
BOSCHLTD,EQ,2017-02-08,22430,23000,22359.85,22962.15,22950,22479.85,12262,279511829.95,4915,INE323A01026
CUMMINSIND,EQ,2017-02-08,904,912.8,900,906.15,903.15,904.05,187188,169500237.8,17878,INE298A01020
DLF,EQ,2017-02-08,144.45,146.5,141.6,145.6,146,143.85,6058533,877005348.5,27666,INE271C01023
HINDALCO,EQ,2017-02-08,187.5,192.25,186.3,189,189.7,185.9,10372799,1960555657.45,53136,INE038A01020
INDHOTEL,EQ,2017-02-08,114.8,116,113.75,115.6,115.5,114.05,994219,114244890.4,4168,INE053A01029
INDIGO,EQ,2017-02-08,848.2,855,845.55,849.95,849,848.2,186415,158532280.5,2663,INE646L01027
LT,EQ,2017-02-08,1504.8,1511,1489.25,1506.85,1504.3,1500.3,1126528,1691997938.1,39515,INE018A01030
MANAPPURAM,EQ,2017-02-08,93,94.1,90.05,93.1,93.1,91.55,7572144,702275417.95,27355,INE522D01027
MARUTI,EQ,2017-02-08,6219.7,6233.9,6165.15,6194.65,6192.2,6213.2,410369,2543400369.95,39235,INE585B01010
PGEL,EQ,2017-02-08,188,196,185.75,192.1,191.7,187.85,109907,21109103.55,964,INE457L01011
SBIN,EQ,2017-02-08,278.1,279.25,272.6,277.2,278.7,277.9,13622088,3766103560.95,80900,INE062A01020
SUZLON,EQ,2017-02-08,15.85,16.75,15.85,16.6,16.65,15.85,39547647,647337419.2,21042,INE040H01021
TRENT,EQ,2017-02-08,259,269.4,259,261.6,261.25,257.4,1270148,335440138.9,21365,INE849A01020
