symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2014-02-18,2973333,171327,5.76
ADANIPORTS,EQ,2014-02-18,3306662,1552033,46.94
BEL,EQ,2014-02-18,2726,1689,61.96
BOSCHLTD,EQ,2014-02-18,5565,4091,73.51
CUMMINSIND,EQ,2014-02-18,449734,350869,78.02
DLF,EQ,2014-02-18,5914011,1075432,18.18
HINDALCO,EQ,2014-02-18,8475360,4286008,50.57
INDHOTEL,EQ,2014-02-18,76683,55766,72.72
LT,EQ,2014-02-18,2278919,1266100,55.56
MANAPPURAM,EQ,2014-02-18,1413177,619173,43.81
MARUTI,EQ,2014-02-18,954637,418222,43.81
PGEL,EQ,2014-02-18,2284,260,11.38
SBIN,EQ,2014-02-18,1398172,325855,23.31
SBIN,N1,2014-02-18,38,32,84.21
SBIN,N2,2014-02-18,27,27,100.00
SBIN,N3,2014-02-18,11,11,100.00
SBIN,N5,2014-02-18,147,138,93.88
SUZLON,EQ,2014-02-18,3561242,1700220,47.74
TRENT,EQ,2014-02-18,5202,3686,70.86
