symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2015-03-23,50854,32032,62.99
ADANIPORTS,EQ,2015-03-23,1387396,556813,40.13
BEL,EQ,2015-03-23,210459,97018,46.10
BOSCHLTD,EQ,2015-03-23,38060,19927,52.36
CUMMINSIND,EQ,2015-03-23,661847,647576,97.84
DLF,EQ,2015-03-23,4464757,491368,11.01
HINDALCO,EQ,2015-03-23,6306085,2397743,38.02
INDHOTEL,D1,2015-03-23,1993,1693,84.95
INDHOTEL,EQ,2015-03-23,448890,298421,66.48
LT,EQ,2015-03-23,1121588,547777,48.84
MANAPPURAM,EQ,2015-03-23,1183560,820994,69.37
MARUTI,EQ,2015-03-23,192986,107422,55.66
PGEL,EQ,2015-03-23,3920,1688,43.06
SBIN,EQ,2015-03-23,13058026,5928243,45.40
SBIN,N2,2015-03-23,9,5,55.56
SBIN,N3,2015-03-23,358,356,99.44
SBIN,N5,2015-03-23,275,244,88.73
SUZLON,EQ,2015-03-23,62410001,16241710,26.02
TRENT,EQ,2015-03-23,10205,5833,57.16
