symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2015-03-30,117181,89996,76.80
ADANIPORTS,EQ,2015-03-30,3039118,2021840,66.53
BEL,EQ,2015-03-30,444715,225934,50.80
BOSCHLTD,EQ,2015-03-30,15688,10884,69.38
CUMMINSIND,EQ,2015-03-30,260353,224131,86.09
DLF,EQ,2015-03-30,4581106,846859,18.49
HINDALCO,EQ,2015-03-30,3651285,1337034,36.62
INDHOTEL,D1,2015-03-30,4760,3796,79.75
INDHOTEL,EQ,2015-03-30,757539,559610,73.87
LT,EQ,2015-03-30,2239339,1305266,58.29
MANAPPURAM,EQ,2015-03-30,1313781,904668,68.86
MARUTI,EQ,2015-03-30,152167,56976,37.44
PGEL,EQ,2015-03-30,99066,96035,96.94
SBIN,EQ,2015-03-30,12303870,5862438,47.65
SBIN,N2,2015-03-30,50,50,100.00
SBIN,N3,2015-03-30,33,33,100.00
SBIN,N5,2015-03-30,166,120,72.29
SUZLON,EQ,2015-03-30,38027668,12002173,31.56
TRENT,BL,2015-03-30,85000,85000,100.00
TRENT,EQ,2015-03-30,10602,6092,57.46
