symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2013-01-31,654.95,660,638.6,649.1,650.8,653.7,136147,88621725.3,8808,INE117A01022
ADANIPORTS,EQ,2013-01-31,143.35,155,141.65,150.55,153,142.65,8895649,1319647975.65,59937,INE742F01042
BEL,EQ,2013-01-31,1271,1284.2,1251.95,1273.45,1273.6,1273.1,8409,10627583.55,1348,INE263A01016
BOSCHLTD,EQ,2013-01-31,9076.6,9340,9055.8,9260,9208,9076.6,6528,60193383.6,1174,INE323A01026
CUMMINSIND,EQ,2013-01-31,483.9,494.7,477,489.8,490,480.9,142208,69672156.2,2786,INE298A01020
DLF,EQ,2013-01-31,272,279.4,271.4,277.6,278.7,271.65,17413601,4814632798.55,133584,INE271C01023
HINDALCO,EQ,2013-01-31,114.05,116.9,113.6,116.2,115.9,115.05,8784944,1014521744,42412,INE038A01020
INDHOTEL,EQ,2013-01-31,61.4,62.95,60.3,61.8,62.65,61.5,1278381,77905916.3,8136,INE053A01029
LT,EQ,2013-01-31,1556.35,1561.8,1538.7,1541.85,1543.9,1563.75,1083440,1676709304.1,57994,INE018A01030
MANAPPURAM,EQ,2013-01-31,43.35,43.9,43.05,43.55,43.5,43.4,3219357,140084273.75,9402,INE522D01027
MARUTI,EQ,2013-01-31,1594,1616,1578.05,1581.6,1587,1601.9,933230,1492196259.65,35951,INE585B01010
PGEL,EQ,2013-01-31,360,373.8,355,362.85,365.9,360.5,29597,10768688.45,629,INE457L01011
SBIN,EQ,2013-01-31,2436,2456.65,2416.15,2438,2432.05,2436.1,2552812,6221363755.3,98711,INE062A01012
SUZLON,EQ,2013-01-31,21.65,25.7,21.6,24.55,25.35,21.2,185596786,4340606396.35,146177,INE040H01021
TRENT,EQ,2013-01-31,1131,1178,1131,1147.5,1144,1160.3,3244,3763239.15,662,INE849A01012
