symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2023-12-12,4786.85,4798.10,4819.75,4690.05,4707.85,4721.30,4728.93,201663,9536.50,28631,109531,54.31
ADANIPORTS,EQ,2023-12-12,1031.90,1037.05,1048.45,1023.25,1039.55,1041.95,1038.57,4902289,50913.82,124557,1308422,26.69
BEL,EQ,2023-12-12,161.25,162.45,162.80,160.00,160.75,160.80,161.28,16306341,26298.82,111589,8777035,53.83
BOSCHLTD,EQ,2023-12-12,21889.75,21901.00,22110.00,21623.75,21631.00,21734.65,21894.57,23219,5083.70,7574,7891,33.99
CUMMINSIND,EQ,2023-12-12,2001.20,2013.95,2019.40,1835.55,1930.00,1928.70,1962.86,1063056,20866.29,86177,406334,38.22
DIXON,EQ,2023-12-12,6372.65,6451.10,6765.00,6329.90,6333.15,6356.50,6558.31,2852230,187058.07,252054,570190,19.99
DLF,EQ,2023-12-12,667.10,667.10,677.40,659.60,661.30,662.60,667.67,3998781,26698.60,80744,2122980,53.09
DMART,EQ,2023-12-12,4069.75,4080.90,4100.00,4038.10,4073.55,4075.40,4055.83,349447,14172.98,29457,260550,74.56
HAL,EQ,2023-12-12,2791.75,2805.15,2820.25,2715.30,2746.50,2739.90,2753.94,2393861,65925.62,130564,969921,40.52
HINDALCO,EQ,2023-12-12,522.40,525.00,538.50,522.15,528.45,527.45,531.60,9498031,50491.41,162765,3260040,34.32
INDHOTEL,EQ,2023-12-12,441.00,440.50,445.85,435.65,437.15,438.25,440.56,2375740,10466.59,35192,1400752,58.96
INDIGO,EQ,2023-12-12,2925.55,2930.00,2951.95,2901.00,2920.00,2926.45,2928.79,651347,19076.59,42788,466724,71.66
LT,EQ,2023-12-12,3385.80,3375.00,3375.00,3332.00,3345.00,3342.40,3348.94,1888423,63242.23,147602,1393760,73.81
MANAPPURAM,EQ,2023-12-12,166.10,166.40,168.50,163.90,164.30,164.55,166.19,5400768,8975.73,28889,1884086,34.89
MARUTI,EQ,2023-12-12,10541.75,10620.00,10624.00,10301.10,10350.00,10338.40,10443.84,1088687,113700.75,147099,812602,74.64
PAYTM,EQ,2023-12-12,656.65,655.00,658.00,614.80,616.00,616.55,629.09,15726788,98936.12,322028,8351907,53.11
PGEL,EQ,2023-12-12,2288.85,2289.00,2378.00,2285.35,2316.05,2330.65,2335.89,27806,649.52,5468,13858,49.84
SBIN,EQ,2023-12-12,614.25,617.00,617.95,610.80,612.05,612.40,613.75,14494836,88961.95,282774,7674743,52.95
SUZLON,BE,2023-12-12,39.20,39.50,39.50,38.40,38.45,38.50,38.80,33308747,12923.09,94578,-,-
TRENT,EQ,2023-12-12,2881.40,2896.90,2909.90,2849.70,2881.00,2883.55,2883.16,462633,13338.43,51713,267267,57.77
