symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2018-12-27,72902,22599,31.00
ADANIPORTS,EQ,2018-12-27,5043675,1001727,19.86
BEL,EQ,2018-12-27,24898982,13644651,54.80
BOSCHLTD,EQ,2018-12-27,30265,14052,46.43
CUMMINSIND,EQ,2018-12-27,1033735,668466,64.67
DIXON,EQ,2018-12-27,6773,3434,50.70
DLF,EQ,2018-12-27,6183377,561195,9.08
DMART,EQ,2018-12-27,260792,64014,24.55
HAL,EQ,2018-12-27,6073,4520,74.43
HINDALCO,EQ,2018-12-27,7947144,1900614,23.92
INDHOTEL,EQ,2018-12-27,2162683,1585259,73.30
INDIGO,EQ,2018-12-27,1009596,346533,34.32
LT,EQ,2018-12-27,1872745,701720,37.47
MANAPPURAM,EQ,2018-12-27,2212844,613300,27.72
MARUTI,EQ,2018-12-27,704523,116051,16.47
PGEL,EQ,2018-12-27,81693,39253,48.05
SBIN,EQ,2018-12-27,15304564,4835730,31.60
SBIN,N2,2018-12-27,4,4,100.00
SBIN,N5,2018-12-27,148,147,99.32
SBIN,N6,2018-12-27,14,14,100.00
SUZLON,EQ,2018-12-27,23710659,4903913,20.68
TRENT,EQ,2018-12-27,49064,25224,51.41
