symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2015-07-16,1404,1436.6,1404,1428.7,1434.65,1404.75,88582,125853080.25,3624,INE117A01022
ADANIPORTS,EQ,2015-07-16,325,329,322.75,326.9,326.5,319.65,3075862,1002291823.15,54030,INE742F01042
BEL,EQ,2015-07-16,3547.7,3677.8,3520,3658.3,3674.2,3522.95,249097,900098148.75,21413,INE263A01016
BOSCHLTD,EQ,2015-07-16,23375,23810,23375,23715.85,23674.9,23449.4,15503,366843732.75,5482,INE323A01026
CUMMINSIND,EQ,2015-07-16,983,998.3,977.2,983.1,978.3,981.2,144106,142498436.65,8726,INE298A01020
DLF,EQ,2015-07-16,116.5,117.25,115.1,116.05,115.55,116.7,3547074,411772822.75,17960,INE271C01023
HINDALCO,EQ,2015-07-16,105.75,107.05,104.6,106.7,106.8,105.55,2705253,286574853.9,24196,INE038A01020
INDHOTEL,EQ,2015-07-16,97,99.35,95.85,96.75,96.6,97.55,408651,39702348.05,4978,INE053A01029
LT,EQ,2015-07-16,1870,1877,1857,1868.05,1875.05,1869.4,1416271,2642785581.7,98689,INE018A01030
MANAPPURAM,EQ,2015-07-16,29,29.9,28.1,28.5,28.45,28.9,1809135,51560172.65,6149,INE522D01027
MARUTI,EQ,2015-07-16,4166,4190,4156,4178.15,4175.75,4152.15,321651,1343333061.05,20712,INE585B01010
PGEL,EQ,2015-07-16,107.05,109.95,102.65,105.65,104,106.75,10725,1142029.35,169,INE457L01011
SBIN,EQ,2015-07-16,269.75,272.75,268.1,272.2,272.4,268.05,8354120,2259433445.75,59028,INE062A01020
SUZLON,EQ,2015-07-16,22.75,23.45,22.6,23.05,22.95,22.55,19352517,446042146.05,16509,INE040H01021
TRENT,EQ,2015-07-16,1195,1222.35,1195,1204.45,1204.95,1197.7,159397,191305322.1,528,INE849A01012
