symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2015-07-13,1384,1399.7,1375,1393.3,1386.4,1375.25,36164,50379225,2414,INE117A01022
ADANIPORTS,EQ,2015-07-13,319,322,313.6,321.4,321.9,317.1,1890469,601068633.55,19991,INE742F01042
BEL,EQ,2015-07-13,3450,3466,3421.35,3449.9,3449,3439.25,42989,148165008.3,4643,INE263A01016
BOSCHLTD,EQ,2015-07-13,23099,23600,22931.95,23497.25,23420,23072.55,22801,531378831.5,7349,INE323A01026
CUMMINSIND,EQ,2015-07-13,952.55,972.55,948,964.85,964.15,949.75,130925,125688199.15,6016,INE298A01020
DLF,EQ,2015-07-13,115.3,116.1,113.7,115.4,115.25,114.65,3022539,348345859.95,14587,INE271C01023
HINDALCO,EQ,2015-07-13,104.2,106.95,102.15,106.65,106.6,104.6,4140433,434117919.8,25865,INE038A01020
INDHOTEL,EQ,2015-07-13,94,95.5,93,95.1,95,94.4,183081,17283361.95,1398,INE053A01029
LT,EQ,2015-07-13,1876.4,1880,1844,1857.7,1860.6,1876.4,1440265,2679398741,55565,INE018A01030
MANAPPURAM,EQ,2015-07-13,27.75,28.15,27.45,28.1,28,27.5,472024,13194917,2605,INE522D01027
MARUTI,EQ,2015-07-13,3958.7,4040,3940,4035.25,4037.6,3934.4,335198,1341794675.3,20083,INE585B01010
PGEL,EQ,2015-07-13,111,114.4,105.25,106.75,106.1,109.6,46938,5149417.75,444,INE457L01011
SBIN,EQ,2015-07-13,272,274.35,267.9,273.7,273.5,270.55,8423083,2287470604.5,80546,INE062A01020
SUZLON,EQ,2015-07-13,23.2,23.45,22.9,23.2,23.2,23.2,16590480,384311738.6,17236,INE040H01021
TRENT,EQ,2015-07-13,1215,1245,1200,1216.25,1210.05,1213.7,3128,3807299.05,611,INE849A01012
