symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2016-07-13,19882,7500,37.72
ADANIPORTS,EQ,2016-07-13,5136217,2512552,48.92
BEL,EQ,2016-07-13,250102,124804,49.90
BOSCHLTD,EQ,2016-07-13,10644,5266,49.47
CUMMINSIND,EQ,2016-07-13,302438,215999,71.42
DLF,EQ,2016-07-13,13610391,1961801,14.41
HINDALCO,EQ,2016-07-13,20241097,6765412,33.42
INDHOTEL,EQ,2016-07-13,881764,690983,78.36
INDIGO,EQ,2016-07-13,184937,87170,47.13
LT,EQ,2016-07-13,1357370,618669,45.58
MANAPPURAM,EQ,2016-07-13,6519406,3370524,51.70
MANAPPURAM,NG,2016-07-13,329,329,100.00
MARUTI,EQ,2016-07-13,416940,177202,42.50
PGEL,EQ,2016-07-13,250422,70663,28.22
SBIN,EQ,2016-07-13,18377333,5491345,29.88
SBIN,N2,2016-07-13,21,19,90.48
SBIN,N5,2016-07-13,232,229,98.71
SBIN,N6,2016-07-13,2,1,50.00
SUZLON,EQ,2016-07-13,24648275,10855400,44.04
TRENT,EQ,2016-07-13,115856,115542,99.73
