symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2016-07-15,67162,29381,43.75
ADANIPORTS,EQ,2016-07-15,5747335,2445424,42.55
BEL,EQ,2016-07-15,314265,169023,53.78
BOSCHLTD,EQ,2016-07-15,17922,7326,40.88
CUMMINSIND,EQ,2016-07-15,188336,162048,86.04
DLF,EQ,2016-07-15,7725596,2217377,28.70
HINDALCO,EQ,2016-07-15,10639879,3488402,32.79
INDHOTEL,EQ,2016-07-15,976639,585960,60.00
INDIGO,EQ,2016-07-15,259938,152252,58.57
LT,EQ,2016-07-15,1618972,586231,36.21
MANAPPURAM,EQ,2016-07-15,3094645,1692652,54.70
MANAPPURAM,N7,2016-07-15,25,25,100.00
MARUTI,EQ,2016-07-15,654076,336948,51.52
PGEL,EQ,2016-07-15,448168,120051,26.79
SBIN,EQ,2016-07-15,15068302,3992784,26.50
SBIN,N2,2016-07-15,21,11,52.38
SBIN,N5,2016-07-15,82,81,98.78
SUZLON,EQ,2016-07-15,17334225,7852485,45.30
TRENT,EQ,2016-07-15,4900,2802,57.18
