symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2014-07-28,52912,34515,65.23
ADANIPORTS,EQ,2014-07-28,5082312,1933235,38.04
BEL,EQ,2014-07-28,74923,53517,71.43
BOSCHLTD,EQ,2014-07-28,2543,1727,67.91
CUMMINSIND,EQ,2014-07-28,100117,73686,73.60
DLF,EQ,2014-07-28,10996280,2897613,26.35
HINDALCO,EQ,2014-07-28,7659739,2978132,38.88
INDHOTEL,EQ,2014-07-28,1299657,1229205,94.58
LT,EQ,2014-07-28,1529647,651929,42.62
MANAPPURAM,EQ,2014-07-28,1995372,785369,39.36
MARUTI,EQ,2014-07-28,182179,71817,39.42
PGEL,EQ,2014-07-28,339,339,100.00
SBIN,EQ,2014-07-28,1253668,363943,29.03
SBIN,N1,2014-07-28,98,97,98.98
SBIN,N3,2014-07-28,41,38,92.68
SBIN,N5,2014-07-28,174,164,94.25
TRENT,EQ,2014-07-28,1635,860,52.60
