symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2014-06-02,86690,25526,29.45
ADANIPORTS,EQ,2014-06-02,2341446,720145,30.76
BEL,EQ,2014-06-02,293179,244184,83.29
BOSCHLTD,EQ,2014-06-02,13535,11596,85.67
CUMMINSIND,EQ,2014-06-02,336556,262621,78.03
DLF,EQ,2014-06-02,15178797,5634211,37.12
HINDALCO,EQ,2014-06-02,13844656,6162287,44.51
INDHOTEL,EQ,2014-06-02,1668092,1342853,80.50
LT,EQ,2014-06-02,4474248,1971978,44.07
MANAPPURAM,EQ,2014-06-02,2083646,1161085,55.72
MARUTI,EQ,2014-06-02,246577,63451,25.73
PGEL,EQ,2014-06-02,3080,1080,35.06
SBIN,EQ,2014-06-02,2233856,502070,22.48
SBIN,N1,2014-06-02,33,33,100.00
SBIN,N2,2014-06-02,2,2,100.00
SBIN,N3,2014-06-02,39,39,100.00
SBIN,N4,2014-06-02,62,60,96.77
SBIN,N5,2014-06-02,242,199,82.23
SUZLON,EQ,2014-06-02,37685838,12319145,32.69
TRENT,EQ,2014-06-02,43317,21437,49.49
