symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2014-06-24,145251,80430,55.37
ADANIPORTS,EQ,2014-06-24,3569302,1470016,41.18
BEL,EQ,2014-06-24,126286,42155,33.38
BOSCHLTD,EQ,2014-06-24,12294,11417,92.87
CUMMINSIND,EQ,2014-06-24,109969,71447,64.97
DLF,EQ,2014-06-24,11065575,1600931,14.47
HINDALCO,EQ,2014-06-24,6166113,2566112,41.62
INDHOTEL,EQ,2014-06-24,2095643,1597409,76.23
LT,EQ,2014-06-24,1656435,824075,49.75
MANAPPURAM,EQ,2014-06-24,2786150,1721659,61.79
MARUTI,EQ,2014-06-24,217974,104294,47.85
MARUTI,IL,2014-06-24,140000,140000,100.00
PGEL,EQ,2014-06-24,1160,829,71.47
SBIN,EQ,2014-06-24,1735483,697659,40.20
SBIN,N2,2014-06-24,15,15,100.00
SBIN,N3,2014-06-24,51,49,96.08
SBIN,N5,2014-06-24,275,156,56.73
SBIN,N6,2014-06-24,38,38,100.00
SUZLON,EQ,2014-06-24,17280039,7012870,40.58
TRENT,EQ,2014-06-24,13667,9134,66.83
