symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2014-06-18,141450,53712,37.97
ADANIPORTS,EQ,2014-06-18,2415067,632816,26.20
BEL,EQ,2014-06-18,89691,59064,65.85
BOSCHLTD,EQ,2014-06-18,9159,5178,56.53
CUMMINSIND,EQ,2014-06-18,389973,345813,88.68
DLF,EQ,2014-06-18,12610116,2524433,20.02
HINDALCO,EQ,2014-06-18,14186255,5104361,35.98
INDHOTEL,EQ,2014-06-18,1687127,1403968,83.22
LT,EQ,2014-06-18,1928397,917321,47.57
MANAPPURAM,EQ,2014-06-18,5380185,2575358,47.87
MARUTI,EQ,2014-06-18,501190,259838,51.84
PGEL,EQ,2014-06-18,2151,1865,86.70
SBIN,EQ,2014-06-18,2502130,1038632,41.51
SBIN,N1,2014-06-18,1,1,100.00
SBIN,N2,2014-06-18,50,40,80.00
SBIN,N3,2014-06-18,63,47,74.60
SBIN,N5,2014-06-18,68,67,98.53
SUZLON,EQ,2014-06-18,105647357,25812991,24.43
TRENT,EQ,2014-06-18,62585,59766,95.50
