symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2014-06-13,82419,40417,49.04
ADANIPORTS,EQ,2014-06-13,5345562,1825747,34.15
BEL,EQ,2014-06-13,102699,63318,61.65
BOSCHLTD,EQ,2014-06-13,4778,3502,73.29
CUMMINSIND,EQ,2014-06-13,400896,306038,76.34
DLF,EQ,2014-06-13,14978949,3795011,25.34
HINDALCO,EQ,2014-06-13,11006055,4323986,39.29
INDHOTEL,EQ,2014-06-13,1728046,1252035,72.45
LT,EQ,2014-06-13,1863086,826413,44.36
MANAPPURAM,EQ,2014-06-13,7737301,3178376,41.08
MARUTI,EQ,2014-06-13,328108,102768,31.32
MARUTI,IL,2014-06-13,50000,50000,100.00
PGEL,EQ,2014-06-13,199,166,83.42
SBIN,EQ,2014-06-13,1853717,625250,33.73
SBIN,N1,2014-06-13,12,10,83.33
SBIN,N3,2014-06-13,49,35,71.43
SBIN,N5,2014-06-13,936,846,90.38
SUZLON,EQ,2014-06-13,1492428,1395832,93.53
TRENT,EQ,2014-06-13,57645,18303,31.75
