symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2015-05-08,1378,1398,1350.15,1361.25,1364,1376.1,41335,56472586.55,4414,INE117A01022
ADANIPORTS,EQ,2015-05-08,326.2,340.75,326.2,335.1,337,322.8,2097977,705192474.2,29665,INE742F01042
BEL,EQ,2015-05-08,3051.5,3140,3051.5,3104.9,3115,3005.05,203370,630151472.35,13142,INE263A01016
BOSCHLTD,EQ,2015-05-08,21000,21900,21000,21608.75,21527.1,20936.15,28261,603051810.85,7569,INE323A01026
CUMMINSIND,EQ,2015-05-08,850,868.1,846,858.35,860,846.65,31634,27136998.55,1506,INE298A01020
DLF,EQ,2015-05-08,131,136.3,129.2,132.95,132.85,129,9618803,1267111553.25,42359,INE271C01023
HINDALCO,EQ,2015-05-08,135.2,139.5,134.85,138.95,139.1,134.3,4144037,570099949.4,25271,INE038A01020
INDHOTEL,EQ,2015-05-08,105,106.5,104.1,105.05,104.85,103.95,414114,43696786.15,3892,INE053A01029
LT,EQ,2015-05-08,1589,1615,1581.55,1601.25,1601,1568.9,2561524,4104227632.7,123125,INE018A01030
MANAPPURAM,EQ,2015-05-08,35.2,35.45,34.7,34.95,35,34.95,363432,12732710.3,2304,INE522D01027
MARUTI,EQ,2015-05-08,3561.45,3620,3561.45,3610.55,3612.05,3543.6,495595,1784682734.3,27101,INE585B01010
PGEL,EQ,2015-05-08,144,153.5,143.95,151.55,152.2,141.6,41172,6208977.2,683,INE457L01011
SBIN,EQ,2015-05-08,264,268,260.3,261.95,262.4,260.95,14044596,3712428877.05,111263,INE062A01020
SUZLON,EQ,2015-05-08,23.5,24.3,23.45,24.05,24.1,23,30983635,740671043.45,43445,INE040H01021
TRENT,EQ,2015-05-08,1132.85,1183.3,1132.8,1175.45,1179,1131.75,6072,7092583.9,856,INE849A01012
