symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2022-04-29,2096.60,2097.85,-0.0006,0.0205,0.0204,0.3897
ADANIPORTS,2022-04-29,856.40,887.15,-0.0353,0.0240,0.0240,0.4585
BEL,2022-04-29,238.55,246.65,-0.0334,0.0233,0.0233,0.4451
BOSCHLTD,2022-04-29,14491.60,14381.10,0.0077,0.0202,0.0202,0.3859
CUMMINSIND,2022-04-29,1030.45,1032.30,-0.0018,0.0199,0.0199,0.3802
DIXON,2022-04-29,4396.25,4371.20,0.0057,0.0255,0.0254,0.4853
DLF,2022-04-29,371.85,379.65,-0.0208,0.0288,0.0287,0.5483
DMART,2022-04-29,3944.60,4024.60,-0.0201,0.0200,0.0200,0.3821
HAL,2022-04-29,1595.10,1632.55,-0.0232,0.0220,0.0220,0.4203
HINDALCO,2022-04-29,482.65,488.60,-0.0123,0.0268,0.0268,0.5120
INDHOTEL,2022-04-29,256.50,247.00,0.0377,0.0272,0.0273,0.5216
INDIGO,2022-04-29,1858.10,1858.60,-0.0003,0.0266,0.0266,0.5082
LT,2022-04-29,1694.35,1719.25,-0.0146,0.0174,0.0174,0.3324
MANAPPURAM,2022-04-29,115.10,115.95,-0.0074,0.0275,0.0274,0.5235
MARUTI,2022-04-29,7718.10,7888.15,-0.0218,0.0203,0.0203,0.3878
PAYTM,2022-04-29,581.65,582.25,-0.0010,0.0284,0.0284,0.5426
PGEL,2022-04-29,788.70,803.05,-0.0180,0.0389,0.0388,0.7413
SBIN,2022-04-29,496.30,507.50,-0.0223,0.0211,0.0211,0.4031
SUZLON,2022-04-29,10.00,10.05,-0.0050,0.0364,0.0363,0.6935
TRENT,2022-04-29,1228.40,1225.75,0.0022,0.0236,0.0235,0.4490
