symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2019-10-15,49536,31693,63.98
ADANIPORTS,EQ,2019-10-15,2434978,1142553,46.92
BEL,EQ,2019-10-15,8543399,3450989,40.39
BOSCHLTD,EQ,2019-10-15,31448,11700,37.20
CUMMINSIND,EQ,2019-10-15,140162,63120,45.03
DIXON,EQ,2019-10-15,4079,1723,42.24
DLF,EQ,2019-10-15,8060089,808852,10.04
DMART,EQ,2019-10-15,624117,175575,28.13
HAL,EQ,2019-10-15,15709,7799,49.65
HINDALCO,EQ,2019-10-15,6691660,1342848,20.07
INDHOTEL,EQ,2019-10-15,1028285,850330,82.69
INDIGO,EQ,2019-10-15,561407,157400,28.04
LT,EQ,2019-10-15,1797471,641624,35.70
MANAPPURAM,EQ,2019-10-15,4315701,2158245,50.01
MARUTI,EQ,2019-10-15,1276061,184230,14.44
PGEL,EQ,2019-10-15,560322,167309,29.86
SBIN,EQ,2019-10-15,23444973,3020988,12.89
SBIN,N2,2019-10-15,6,6,100.00
SBIN,N5,2019-10-15,305,295,96.72
SBIN,N6,2019-10-15,11,11,100.00
SUZLON,EQ,2019-10-15,11788090,3378182,28.66
TRENT,EQ,2019-10-15,135526,108834,80.30
