symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2019-08-05,1379.25,1367.40,0.0086,0.0198,,0.3687
ADANIPORTS,2019-08-05,367.85,375.40,-0.0203,0.0171,,0.3305
BEL,2019-08-05,92.50,95.35,-0.0303,0.0344,,0.6534
BOSCHLTD,2019-08-05,14289.60,14774.70,-0.0334,0.0159,,0.3343
CUMMINSIND,2019-08-05,669.15,669.35,-0.0003,0.0195,,0.3611
DIXON,2019-08-05,1904.95,1963.50,-0.0303,0.0249,,0.4834
DLF,2019-08-05,164.90,171.80,-0.0410,0.0206,,0.4280
DMART,2019-08-05,1490.00,1514.15,-0.0161,0.0184,,0.3496
HAL,2019-08-05,630.30,642.80,-0.0196,0.0111,,0.2254
HINDALCO,2019-08-05,175.75,180.40,-0.0261,0.0191,,0.3745
INDHOTEL,2019-08-05,135.40,137.90,-0.0183,0.0174,,0.3343
INDIGO,2019-08-05,1491.00,1507.65,-0.0111,0.0271,,0.5044
LT,2019-08-05,1345.80,1370.25,-0.0180,0.0142,,0.2770
MANAPPURAM,2019-08-05,112.05,113.00,-0.0084,0.0275,,0.5101
MARUTI,2019-08-05,5670.25,5689.55,-0.0034,0.0190,,0.3515
PGEL,2019-08-05,47.70,50.80,-0.0630,0.0623,,1.1902
SBIN,2019-08-05,300.25,308.45,-0.0269,0.0222,,0.4299
SUZLON,2019-08-05,4.20,4.25,-0.0118,0.0595,,1.1043
TRENT,2019-08-05,445.00,443.20,0.0041,0.0248,,0.4604
