symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2019-08-06,1384.50,1379.25,0.0038,0.0193,,0.3573
ADANIPORTS,2019-08-06,376.95,367.85,0.0244,0.0173,,0.3401
BEL,2019-08-06,96.95,92.50,0.0470,0.0342,,0.6706
BOSCHLTD,2019-08-06,14499.60,14289.60,0.0146,0.0175,,0.3305
CUMMINSIND,2019-08-06,672.85,669.15,0.0055,0.0189,,0.3515
DIXON,2019-08-06,1885.50,1904.95,-0.0103,0.0253,,0.4719
DLF,2019-08-06,168.25,164.90,0.0201,0.0224,,0.4260
DMART,2019-08-06,1490.45,1490.00,0.0003,0.0183,,0.3382
HAL,2019-08-06,635.35,630.30,0.0080,0.0118,,0.2216
HINDALCO,2019-08-06,180.70,175.75,0.0278,0.0196,,0.3859
INDHOTEL,2019-08-06,141.30,135.40,0.0427,0.0175,,0.3802
INDIGO,2019-08-06,1492.45,1491.00,0.0010,0.0264,,0.4891
LT,2019-08-06,1377.60,1345.80,0.0234,0.0145,,0.2904
MANAPPURAM,2019-08-06,117.15,112.05,0.0445,0.0267,,0.5368
MARUTI,2019-08-06,5833.25,5670.25,0.0283,0.0184,,0.3649
PGEL,2019-08-06,45.10,47.70,-0.0560,0.0623,,1.1826
SBIN,2019-08-06,301.40,300.25,0.0038,0.0225,,0.4165
SUZLON,2019-08-06,4.25,4.20,0.0118,0.0578,,1.0718
TRENT,2019-08-06,444.15,445.00,-0.0019,0.0241,,0.4471
