symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2016-09-28,49164,35284,71.77
ADANIPORTS,EQ,2016-09-28,4450516,2479755,55.72
BEL,EQ,2016-09-28,398779,280248,70.28
BOSCHLTD,EQ,2016-09-28,21508,13375,62.19
CUMMINSIND,EQ,2016-09-28,142091,79047,55.63
DLF,EQ,2016-09-28,6905698,1514060,21.92
HINDALCO,EQ,2016-09-28,12785618,3124414,24.44
INDHOTEL,EQ,2016-09-28,613494,400011,65.20
INDIGO,EQ,2016-09-28,231570,116210,50.18
LT,EQ,2016-09-28,1595479,864333,54.17
MANAPPURAM,EQ,2016-09-28,1983833,862567,43.48
MARUTI,EQ,2016-09-28,449876,285031,63.36
PGEL,EQ,2016-09-28,379558,155070,40.86
SBIN,EQ,2016-09-28,17277539,6685102,38.69
SBIN,N2,2016-09-28,1,1,100.00
SBIN,N5,2016-09-28,219,219,100.00
SUZLON,EQ,2016-09-28,22178873,10390009,46.85
TRENT,EQ,2016-09-28,68231,44934,65.86
