symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2016-09-21,36221,8695,24.01
ADANIPORTS,EQ,2016-09-21,5226987,2826730,54.08
BEL,EQ,2016-09-21,378747,209824,55.40
BOSCHLTD,EQ,2016-09-21,19016,9091,47.81
CUMMINSIND,EQ,2016-09-21,326222,208790,64.00
DLF,EQ,2016-09-21,4976653,793660,15.95
HINDALCO,EQ,2016-09-21,14671999,4368530,29.77
INDHOTEL,EQ,2016-09-21,3472613,3003879,86.50
INDIGO,EQ,2016-09-21,752921,382616,50.82
LT,EQ,2016-09-21,891381,458036,51.38
MANAPPURAM,EQ,2016-09-21,3100795,1382767,44.59
MANAPPURAM,N5,2016-09-21,10,10,100.00
MANAPPURAM,NG,2016-09-21,10,10,100.00
MARUTI,EQ,2016-09-21,549370,261912,47.67
PGEL,EQ,2016-09-21,9197,7252,78.85
SBIN,EQ,2016-09-21,12817180,5709914,44.55
SBIN,N2,2016-09-21,70,67,95.71
SBIN,N5,2016-09-21,199,196,98.49
SBIN,N6,2016-09-21,10,10,100.00
SUZLON,EQ,2016-09-21,11171371,4941471,44.23
TRENT,EQ,2016-09-21,98355,63342,64.40
