symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2016-09-16,52493,34345,65.43
ADANIPORTS,EQ,2016-09-16,5596231,3232204,57.76
BEL,EQ,2016-09-16,336653,167683,49.81
BOSCHLTD,EQ,2016-09-16,20666,12914,62.49
CUMMINSIND,EQ,2016-09-16,198978,128811,64.74
DLF,EQ,2016-09-16,12364546,3651069,29.53
HINDALCO,EQ,2016-09-16,10327538,4318225,41.81
INDHOTEL,EQ,2016-09-16,410324,233954,57.02
INDIGO,EQ,2016-09-16,427429,299712,70.12
LT,EQ,2016-09-16,1408181,699084,49.64
MANAPPURAM,EQ,2016-09-16,11424366,7082970,62.00
MARUTI,EQ,2016-09-16,1669960,1106847,66.28
PGEL,EQ,2016-09-16,4743,4240,89.39
SBIN,EQ,2016-09-16,18013477,7860169,43.63
SBIN,N2,2016-09-16,1,1,100.00
SBIN,N5,2016-09-16,210,209,99.52
SUZLON,EQ,2016-09-16,37525004,16792675,44.75
TRENT,EQ,2016-09-16,95154,55934,58.78
