symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2016-09-08,110182,78287,71.05
ADANIPORTS,EQ,2016-09-08,3257359,1495212,45.90
BEL,EQ,2016-09-08,370549,150295,40.56
BOSCHLTD,EQ,2016-09-08,10301,4102,39.82
CUMMINSIND,EQ,2016-09-08,429986,261702,60.86
DLF,EQ,2016-09-08,8597979,1356603,15.78
HINDALCO,EQ,2016-09-08,9379095,3108913,33.15
INDHOTEL,EQ,2016-09-08,454751,350469,77.07
INDIGO,EQ,2016-09-08,169155,91001,53.80
LT,EQ,2016-09-08,1128123,450363,39.92
MANAPPURAM,EQ,2016-09-08,10026771,3864851,38.55
MANAPPURAM,N7,2016-09-08,70,70,100.00
MANAPPURAM,NH,2016-09-08,221,11,4.98
MARUTI,EQ,2016-09-08,942300,438283,46.51
PGEL,EQ,2016-09-08,12541,8809,70.24
SBIN,EQ,2016-09-08,14339143,4554367,31.76
SBIN,N2,2016-09-08,15,15,100.00
SBIN,N5,2016-09-08,189,152,80.42
SUZLON,EQ,2016-09-08,54654950,20667402,37.81
TRENT,EQ,2016-09-08,12416,8783,70.74
