symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2016-09-29,30052,16501,54.91
ADANIPORTS,EQ,2016-09-29,7369816,3616809,49.08
BEL,EQ,2016-09-29,1722899,1148233,66.65
BOSCHLTD,EQ,2016-09-29,27601,13650,49.45
CUMMINSIND,EQ,2016-09-29,581583,495044,85.12
DLF,EQ,2016-09-29,16630508,3977343,23.92
HINDALCO,EQ,2016-09-29,14157620,4806153,33.95
INDHOTEL,EQ,2016-09-29,970533,759670,78.27
INDIGO,EQ,2016-09-29,643986,396799,61.62
LT,EQ,2016-09-29,2026897,876923,43.26
MANAPPURAM,EQ,2016-09-29,8852180,4365057,49.31
MANAPPURAM,N5,2016-09-29,2,2,100.00
MARUTI,EQ,2016-09-29,693217,344028,49.63
PGEL,EQ,2016-09-29,287324,107143,37.29
SBIN,EQ,2016-09-29,27870695,12868818,46.17
SBIN,N2,2016-09-29,203,200,98.52
SBIN,N5,2016-09-29,479,473,98.75
SUZLON,EQ,2016-09-29,32628873,14989221,45.94
TRENT,EQ,2016-09-29,153388,113969,74.30
