symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2016-09-07,103722,75551,72.84
ADANIPORTS,EQ,2016-09-07,3506325,1650001,47.06
BEL,EQ,2016-09-07,229595,141179,61.49
BOSCHLTD,EQ,2016-09-07,11188,4710,42.10
CUMMINSIND,EQ,2016-09-07,172946,110766,64.05
DLF,EQ,2016-09-07,7441241,1030969,13.85
HINDALCO,EQ,2016-09-07,7925196,2102885,26.53
INDHOTEL,EQ,2016-09-07,811965,576134,70.96
INDIGO,EQ,2016-09-07,843777,574914,68.14
LT,EQ,2016-09-07,1765509,839753,47.56
MANAPPURAM,EQ,2016-09-07,9157168,4647337,50.75
MARUTI,EQ,2016-09-07,734051,443167,60.37
PGEL,EQ,2016-09-07,38902,25150,64.65
SBIN,EQ,2016-09-07,30862337,12072931,39.12
SBIN,N2,2016-09-07,12,12,100.00
SBIN,N5,2016-09-07,49,49,100.00
SUZLON,EQ,2016-09-07,15055211,6984844,46.39
TRENT,EQ,2016-09-07,32108,20102,62.61
