,17-Jan-2019
The Nifty witnessed an intraday movement of about 86 points.The closing index was 0.14 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 27590.51
, Traded Quantity (in Lakhs), 11764.83
, Number of Trades, 10041423
, Total Market Capitalisation (Rs. Crores), 14181213.55

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     10890.30,     10920.85,     10930.65,     10844.65,     10905.20,14.9
,NIFTY50 EQL Wgt,     11985.05,     12016.50,     12029.15,     11929.25,     11976.55,-8.5
,NIFTY100 EQL Wgt,     12932.20,     12959.10,     12980.75,     12873.40,     12918.80,-13.4
,NIFTY100 LowVol30,      8518.75,      8532.65,      8548.95,      8486.25,      8530.00,11.25
,NIFTY Alpha 50,     12118.80,     12160.05,     12178.95,     12075.60,     12103.35,-15.45
,NIFTY MIDCAP 150,      6280.00,      6290.55,      6304.45,      6243.90,      6264.45,-15.55
,NIFTY SMLCAP 50,      3167.60,      3177.15,      3183.80,      3135.50,      3154.60,-13
,NIFTY SMLCAP 250,      5295.55,      5309.40,      5318.30,      5267.45,      5278.20,-17.35
,NIFTY MIDSML 400,      5933.70,      5945.45,      5957.00,      5900.60,      5917.50,-16.2
,NIFTY200 QUALTY30,      9416.45,      9427.95,      9440.15,      9379.75,      9420.70,4.25
,Nifty IT,     14707.80,     14714.25,     14813.90,     14660.05,     14800.25,92.45
,Nifty Next 50,     27727.65,     27779.35,     27847.45,     27619.85,     27710.65,-17
,Nifty Bank,     27483.70,     27568.60,     27611.55,     27335.15,     27528.75,45.05
,NIFTY MIDCAP 100,     17685.85,     17727.80,     17770.15,     17574.80,     17635.85,-50
,Nifty 500,      9158.75,      9182.00,      9191.85,      9119.60,      9161.60,2.85
,Nifty 100,     11111.65,     11141.45,     11151.70,     11066.70,     11123.90,12.25
,Nifty Midcap 50,      4890.15,      4902.60,      4909.55,      4849.15,      4875.60,-14.55
,Nifty Realty,       238.55,       238.70,       242.45,       238.55,       241.40,2.85
,Nifty Infra,      3101.70,      3107.95,      3116.50,      3089.55,      3105.00,3.3
,Nifty Energy,     14242.60,     14318.95,     14366.80,     14208.65,     14257.50,14.9
,Nifty FMCG,     30783.85,     30822.30,     30912.80,     30514.95,     30737.25,-46.6
,Nifty MNC,     13649.50,     13676.65,     13697.20,     13601.55,     13659.95,10.45
,Nifty Pharma,      9054.20,      9069.60,      9097.55,      8905.40,      8930.50,-123.7
,Nifty PSE,      3286.30,      3293.40,      3310.05,      3285.40,      3299.35,13.05
,Nifty PSU Bank,      3170.00,      3177.80,      3182.00,      3099.15,      3120.40,-49.6
,Nifty Serv Sector,     15119.60,     15157.15,     15190.25,     15060.05,     15161.95,42.35
,India VIX,16.0775,16.0775,16.4275,12.9925,16.2425,0.1650
,Nifty Auto,      8866.75,      8893.20,      8920.80,      8850.25,      8878.20,11.45
,Nifty Metal,      2967.05,      2974.90,      2981.65,      2948.10,      2963.05,-4
,Nifty Media,      2480.40,      2486.25,      2498.15,      2408.70,      2428.70,-51.7
,NIFTY SMLCAP 100,      6455.30,      6472.25,      6485.00,      6413.20,      6440.25,-15.05
,Nifty 200,      5748.75,      5764.00,      5770.00,      5724.35,      5752.45,3.7
,Nifty Div Opps 50,      2585.80,      2590.15,      2596.50,      2579.20,      2591.00,5.2
,Nifty Commodities,      3332.45,      3342.60,      3350.15,      3316.55,      3329.00,-3.45
,Nifty Consumption,      4913.20,      4919.90,      4931.70,      4888.95,      4908.95,-4.25
,Nifty Fin Service,     11653.35,     11691.90,     11733.45,     11620.50,     11703.55,50.2
,Nifty50 Div Point,       113.60,       114.65,       114.65,       114.65,       114.65,1.05
,Nifty100 Liq 15,      3853.20,      3863.40,      3871.55,      3797.80,      3806.45,-46.75
,Nifty CPSE,      2033.90,      2039.40,      2047.10,      2026.60,      2031.50,-2.4
,Nifty GrowSect 15,      6371.40,      6385.45,      6397.50,      6329.30,      6346.50,-24.9
,Nifty50 PR 2x Lev,      4547.45,      4572.15,      4580.10,      4508.75,      4559.10,11.65
,Nifty50 PR 1x Inv,       414.45,       413.35,       416.25,       413.00,       413.95,-.5
,Nifty50 TR 2x Lev,      5761.25,      5793.65,      5803.75,      5713.35,      5777.10,15.85
,Nifty50 TR 1x Inv,       368.25,       367.25,       369.85,       366.95,       367.80,-.45
,Nifty50 Value 20,      5157.70,      5170.80,      5179.80,      5140.50,      5163.95,6.25
,Nifty Mid Liq 15,      4075.45,      4091.75,      4105.05,      4036.40,      4063.00,-12.45
,Nifty Pvt Bank,     15485.50,     15538.00,     15588.10,     15423.10,     15537.80,52.3
,NIFTY100 Qualty30,      2616.10,      2619.90,      2623.25,      2603.35,      2614.85,-1.25
,Nifty GS 8 13Yr,      1813.77,      1814.14,      1815.56,      1812.75,      1815.42,1.65
,Nifty GS 10Yr,      1691.31,      1691.65,      1694.47,      1689.10,      1694.21,2.9
,Nifty GS 10Yr Cln,       911.62,       911.62,       913.14,       910.24,       913.00,1.38
,Nifty GS 4 8Yr,      1930.69,      1931.09,      1932.71,      1929.54,      1932.70,2.01
,Nifty GS 11 15Yr,      1898.82,      1899.21,      1900.00,      1897.30,      1899.36,.54
,Nifty GS 15YrPlus,      2049.50,      2049.92,      2049.92,      2048.19,      2048.19,-1.31
,Nifty GS Compsite,      1851.49,      1851.87,      1853.19,      1850.39,      1853.07,1.58

,ADVANCES,669
,DECLINES,1099
,UNCHANGED,109

,Total securities that have hit their price bands today,174

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,JETAIRWAYS,EQ,       269.70,       285.30,5.78,1653.14
,CASTROLIND,EQ,       166.45,                267474566.80,1608356
,CCCL,EQ,         2.15,                    72772.45,33349
,CCHHL,EQ,         7.35,                   124250.10,17000
,CCL,EQ,       264.50,                  1538999.50,5797
,CDSL,EQ,       233.50,                 44897230.90,192367
,CEATLTD,EQ,      1232.80,                354561749.70,288338
,CEBBCO,BE,        24.80,                  1127274.55,46946
,CELEBRITY,EQ,         9.30,                   194095.55,20768
,CELESTIAL,EQ,         7.90,                   324947.50,40417
,CENTENKA,EQ,       261.75,                  3604450.50,13721
,CENTEXT,EQ,         7.25,                  1050941.85,145892
,CENTRALBK,EQ,        35.45,                  7748667.65,217570
,CENTRUM,EQ,        35.25,                   847053.05,23932
,CENTUM,EQ,       388.35,                  4324480.25,11087
,CENTURYPLY,EQ,       184.80,                 27085223.50,146986
,CENTURYTEX,EQ,       893.95,                352542042.85,395449
,CERA,EQ,      2611.05,                  5104108.90,1932
,CEREBRAINT,EQ,        28.30,                 13539611.65,479431
,CES1RPDP,MF,         8.37,                    13392.00,1600
,CES1RPG,MF,         9.17,                   121856.00,13300
,CESC,EQ,       686.15,                490315424.00,710514
,CGCL,EQ,       132.60,                 52108630.30,395826
,CGPOWER,EQ,        43.60,                160239439.95,3652971
,CHAMBLFERT,EQ,       168.25,                 56243083.55,336636
,CHEMFAB,EQ,       146.90,                  3135780.05,21331
,CHENNPETRO,EQ,       266.20,                 90304018.25,340110
,CHOLAFIN,EQ,      1196.20,                247446074.35,206870
,CHROMATIC,BE,         1.20,                     3015.80,2513
,CIGNITITEC,EQ,       371.25,                  6587757.55,17551
,CIMMCO,EQ,        38.25,                   500285.05,12997
,CINELINE,EQ,        47.90,                  2321808.80,48294
,CINEVISTA,EQ,         6.20,                    28872.05,4801
,CLEDUCATE,EQ,       117.05,                   798177.95,6825
,CLNINDIA,EQ,       405.45,                  3346594.85,8191
,CMICABLES,EQ,       150.50,                  2905769.15,19241
,CMMIPL,SM,         9.80,                   117600.00,12000
,CNOVAPETRO,EQ,        20.70,                   251994.35,11899
,COCHINSHIP,EQ,       366.35,                  8154558.55,22184
,COFFEEDAY,EQ,       292.80,                122172414.70,419922
,COMPINFO,EQ,        21.60,                   596522.40,27638
,COMPUSOFT,EQ,        11.00,                   112671.35,10287
,CONSOFINVT,EQ,        49.25,                   294232.55,5883
,CONTROLPR,EQ,       295.05,                  1608575.50,5413
,CORALFINAC,EQ,        15.40,                   232091.55,15104
,CORDSCABLE,EQ,        67.05,                  1164409.80,17296
,COROMANDEL,EQ,       453.50,                 32606985.90,71598
,CORPBANK,EQ,        28.45,                  4191200.80,147060
,COSMOFILMS,EQ,       207.85,                  5479088.55,26317
,COUNCODOS,EQ,         2.50,                   373427.15,153595
,COX&KINGS,EQ,       169.50,                  4759828.40,27914
,CPSEETF,EQ,        24.04,                147983147.17,6134589
,CREATIVE,SM,       116.95,                   749440.00,6400
,CREATIVEYE,EQ,         2.55,                      889.95,349
,CREDITACC,EQ,       397.45,                 11050185.25,27853
,CREST,EQ,       139.45,                  1254448.35,8957
,CRISIL,EQ,      1654.60,                 63062062.95,38109
,CRMFGETF,EQ,      3010.00,                     9040.00,3
,CROMPTON,EQ,       228.20,                 95693956.10,421763
,CTE,EQ,        45.60,                   127755.80,2845
,CUB,EQ,       189.60,                 86676862.55,460685
,CUBEXTUB,EQ,        14.95,                     4186.00,280
,CUMMINSIND,EQ,       841.75,                637789021.60,758174
,CUPID,EQ,       152.30,                  1967389.80,12859
,CURATECH,BE,          .95,                       95.00,100
,CYBERMEDIA,EQ,         7.25,                      311.75,43
,CYBERTECH,EQ,        41.60,                    59096.05,1414
,CYIENT,EQ,       629.45,                177778429.65,281860
,DAAWAT,EQ,        40.65,                 68309251.75,1663467
,DALMIASUG,EQ,       103.45,                 12344080.25,118372
,DAMODARIND,EQ,        46.20,                   150954.40,3290
,DANGEE,SM,       199.00,                   318400.00,1600
,DATAMATICS,EQ,       109.15,                  5979232.05,54808
,DBCORP,EQ,       177.20,                  5178140.80,29145
,DBL,EQ,       385.30,                111639593.20,284559
,DBREALTY,BE,        27.45,                  3156682.40,113483
,DBSTOCKBRO,EQ,         8.40,                      882.00,105
,DCAL,EQ,       230.80,                 12186880.90,52899
,DCBBANK,EQ,       186.30,               1300019699.70,6999112
,DCM,EQ,        75.60,                  1129549.90,14931
,DCMFINSERV,EQ,         1.25,                      755.00,600
,DCMSHRIRAM,EQ,       350.20,                 10300013.60,29000
,DCW,EQ,        17.95,                  1671119.85,92871
,DECCANCE,EQ,       398.60,                  1110117.35,2796
,DEEPAKFERT,EQ,       138.10,                 25639611.40,184237
,DEEPAKNTR,EQ,       226.25,                 52792992.45,234451
,DEEPIND,EQ,       122.80,                  1628900.60,13275
,DELTACORP,EQ,       251.30,                135785917.85,538554
,DELTAMAGNT,EQ,        76.00,                    25620.00,337
,DEN,EQ,        69.95,                 16614670.90,237140
,DENABANK,EQ,        13.55,                 11194749.90,826040
,DENORA,EQ,       286.10,                 26642599.30,90786
,DEVIT,SM,        71.30,                   321000.00,4500
,DFMFOODS,EQ,       199.95,                   528325.55,2637
,DHAMPURSUG,EQ,       181.35,                115400711.95,640330
,DHANBANK,EQ,        18.40,                  6987547.30,381933
,DHANUKA,EQ,       417.20,                  1922719.85,4579
,DHARSUGAR,EQ,        12.10,                    60990.70,5040
,DHFL,EQ,       219.80,                978823636.20,4421460
,DHFL,NA,       960.00,                      960.00,1
,DHFL,NL,      1015.00,                   295365.00,291
,DHFL,NC,       924.79,                   286644.00,310
,DHFL,N8,      1018.00,                    85367.00,84
,DHFL,NY,       999.00,                      999.00,1
,DHFL,N2,       980.00,                    75710.00,78
,DHFL,NE,      1221.00,                    12210.00,10
,DHFL,Y1,       929.00,                    18580.00,20
,DHFL,NP,       925.99,                   386439.63,419
,DHFL,NX,       909.95,                  1843560.00,2026
,DHFL,NU,       921.00,                     1729.00,2
,DHUNINV,EQ,       263.10,                   352166.45,1339
,DIAMONDYD,EQ,      1040.10,                  1372707.15,1322
,DIAPOWER,BZ,         1.40,                    20378.00,13925
,DICIND,EQ,       370.05,                   323835.15,873
,DIGJAMLTD,EQ,         4.70,                   188423.85,39963
,DISHTV,EQ,        34.90,                228559441.75,6492355
,DIVISLAB,EQ,      1505.35,               1413141502.50,927211
,DIXON,EQ,      2180.20,                 15023455.70,6851
,DLINKINDIA,EQ,        80.25,                  2526869.15,31005
,DNAMEDIA,BE,         5.80,                    42546.05,7330
,DOLLAR,EQ,       297.20,                  1837455.00,6152
,DOLPHINOFF,EQ,        52.65,                  7428713.70,139705
,DONEAR,EQ,        42.85,                  3888302.05,91720
,DPSCLTD,EQ,        13.95,                    64671.00,4733
,DPWIRES,SM,        75.00,                   120000.00,1600
,DQE,EQ,         7.85,                    94181.00,11847
,DREDGECORP,EQ,       436.65,                 74108766.15,167945
,DSSL,EQ,        34.60,                   377916.60,10992
,DTIL,EQ,       245.25,                    65504.25,267
,DUCON,EQ,        11.85,                   852122.50,70948
,DVL,EQ,       102.50,                   657646.10,6396
,DWARKESH,EQ,        25.00,                  7008567.15,278284
,DYNAMATECH,EQ,      1495.30,                   434591.35,291
,DYNPRO,EQ,       120.45,                  1252418.75,10322
,EASTSILK,BE,         2.55,                     9546.65,3639
,EASUNREYRL,EQ,         8.90,                   224903.00,25270
,EBANK,EQ,      2990.00,                    17410.00,6
,ECEIND,EQ,       225.00,                    68938.75,305
,ECLERX,EQ,      1094.50,                  5941971.45,5425
,ECLFINANCE,NJ,       975.00,                    39000.00,40
,ECLFINANCE,NM,       996.10,                   389128.30,390
,ECLFINANCE,NS,      1000.00,                   526520.00,526
,ECLFINANCE,N6,      1070.00,                    22470.00,21
,ECLFINANCE,NG,       975.00,                    97500.00,100
,ECLFINANCE,N5,      1025.00,                    53400.00,52
,ECLFINANCE,NN,       990.00,                    41580.00,42
,ECLFINANCE,NB,      1004.00,                    81494.25,81
,ECLFINANCE,NO,       994.95,                   198855.00,200
,ECLFINANCE,NR,       997.87,                  1047527.40,1050
,ECLFINANCE,NQ,      1000.00,                     5000.00,5
,ECLFINANCE,NH,       990.00,                     1980.00,2
,ECLFINANCE,NE,      1010.00,                     5050.00,5
,EDELWEISS,EQ,       168.00,                184333254.55,1083027
,EDL,EQ,         8.95,                    97981.05,11031
,EDUCOMP,BZ,         2.60,                    55781.45,21027
,EHFLNCD,N3,       920.00,                    21310.00,23
,EHFLNCD,N6,      1008.00,                   597830.05,594
,EIDPARRY,EQ,       222.40,                  8799909.90,39409
,EIFFL,SM,       118.20,                   568000.00,4800
,EIHAHOTELS,EQ,       384.30,                   613116.65,1592
,EIHOTEL,EQ,       182.10,                  6275242.35,34600
,EIMCOELECO,EQ,       377.05,                   426867.55,1126
,EKC,EQ,        32.65,                  9523483.55,288730
,ELAND,EQ,         5.95,                    74435.70,12402
,ELECON,EQ,        71.50,                  1965389.65,27438
,ELECTCAST,EQ,        21.40,                  1442709.45,67909
,ELECTHERM,EQ,       153.15,                  6188868.35,39231
,ELGIEQUIP,EQ,       265.10,                  3734626.60,14135
,ELGIRUBCO,EQ,        26.75,                   160112.20,6025
,EMAMILTD,EQ,       437.55,                 41083138.55,94021
,EMAMIREAL,EQ,       148.10,                  3069220.15,20834
,EMCO,EQ,         6.70,                  1230460.55,182680
,EMKAY,EQ,       103.40,                   629084.30,6048
,EMMBI,EQ,       125.70,                   213029.95,1681
,EMOFSR1RDP,MF,         7.94,                    35972.80,4975
,EMOFSR1RGG,MF,         7.40,                    87135.60,11890
,ENDURANCE,EQ,      1164.90,                100510338.30,86104
,ENERGYDEV,EQ,        10.50,                   168147.35,15964
,ENGINERSIN,EQ,       118.35,                341755082.60,2852535
,ENIL,EQ,       588.90,                  5825150.15,9876
,EON,EQ,        43.70,                   437234.25,9954
,EQ30,EQ,       276.12,                  1165081.03,4150
,EQUITAS,EQ,       119.60,                302199341.55,2503319
,ERFLNCDI,N1,       927.25,                   234097.80,250
,ERIS,EQ,       693.20,                 11841618.95,16974
,EROSMEDIA,EQ,        82.15,                 30228133.40,368850
,ESABINDIA,EQ,       905.00,                   728797.55,803
,ESCORTS,EQ,       733.80,                877111457.95,1195025
,ESSARSHPNG,EQ,        13.30,                   151337.05,11334
,ESSDEE,EQ,        18.25,                   348632.70,19055
,ESSELPACK,EQ,       110.30,                  3965440.60,36016
,ESTER,EQ,        35.00,                  1142809.85,32728
,EUROCERA,BE,         1.70,                      272.00,160
,EUROMULTI,BE,         1.00,                     2059.00,2059
,EUROTEXIND,EQ,        19.45,                     2877.50,150
,EVEREADY,EQ,       222.55,                 81386908.80,368389
,EVERESTIND,EQ,       499.35,                  4485414.30,9003
,EXCEL,EQ,         2.80,                   185731.65,64404
,EXCELCROP,EQ,      3401.45,                  2957500.80,867
,EXCELINDUS,EQ,      1276.85,                 21065078.85,16296
,EXIDEIND,EQ,       250.55,                359566334.35,1433616
,FACT,EQ,        43.30,                  5506350.90,126711
,FAIRCHEM,EQ,       330.60,                  3953210.20,11893
,FCL,EQ,        43.80,                 29802076.75,671416
,FCONSUMER,EQ,        42.80,                 26566096.35,617360
,FCSSOFT,BE,          .20,                    58402.50,273715
,FDC,EQ,       171.95,                  5152415.75,30001
,FEDERALBNK,EQ,        88.50,               4656524666.50,52214012
,FEL,EQ,        36.75,                  3968548.60,107921
,FELDVR,EQ,        37.25,                   131870.65,3555
,FIEMIND,EQ,       510.05,                  2097587.90,4108
,FILATEX,EQ,        58.30,                 10705502.50,180663
,FINCABLES,EQ,       447.95,                  8519502.20,18934
,FINEORG,EQ,      1193.10,                  2767134.05,2315
,FINPIPE,EQ,       559.40,                 18772905.00,33298
,FIVECORE,SM,       110.00,                  7079000.00,64000
,FLEXITUFF,EQ,        60.00,                  1874546.70,29063
,FLFL,EQ,       390.35,                 47615003.95,121805
,FMGOETZE,EQ,       521.90,                  3263266.35,6211
,FMNL,EQ,        54.65,                   517035.60,9424
,FOCUS,SM,       162.00,                   162000.00,1000
,FORTIS,EQ,       136.55,                140117524.15,1022473
,FOSECOIND,EQ,      1654.40,                 59144592.25,36028
,FOURTHDIM,SM,        46.60,                   550950.00,12000
,FRETAIL,EQ,       455.70,                 74844115.85,163700
,FSC,EQ,       660.00,                  1819403.35,2772
,FSL,EQ,        50.35,                131086767.20,2579282
,GABRIEL,EQ,       146.20,                  9895056.60,67748
,GAEL,EQ,       222.70,                  9860120.20,44935
,GAL,EQ,         6.30,                   478904.90,75774
,GALAXYSURF,EQ,      1175.00,                 10834094.45,9212
,GALLANTT,EQ,        55.40,                   442166.25,7968
,GALLISPAT,EQ,        39.55,                  6012702.10,151532
,GAMMNINFRA,EQ,          .65,                   214412.70,317233
,GANDHITUBE,EQ,       368.40,                  1092338.75,2971
,GANECOS,EQ,       295.15,                  1485267.10,5074
,GANESHHOUC,EQ,        67.20,                  2401226.30,35414
,GANGESSECU,EQ,        48.65,                    19229.35,395
,GANGOTRI,BZ,         1.90,                    18791.00,9890
,GARDENSILK,EQ,        23.90,                   711056.90,29557
,GARFIBRES,EQ,      1190.50,                  2373541.55,1989
,GATI,EQ,        80.95,                 22576185.50,277971
,GAYAHWS,EQ,         1.00,                   108301.30,107219
,GAYAPROJ,EQ,       180.65,                 39859172.55,219680
,GDL,EQ,       113.85,                 12568628.50,109577
,GEECEE,EQ,       121.45,                   283857.05,2322
,GEMINI,BZ,          .20,                    13766.10,74218
,GENESYS,EQ,       136.05,                   354508.90,2593
,GENUSPAPER,EQ,         9.25,                  1873993.80,201713
,GENUSPOWER,EQ,        31.20,                 16856507.85,534041
,GEOJITFSL,EQ,        45.05,                 13552050.55,294714
,GEPIL,EQ,       815.85,                  1963295.70,2408
,GESHIP,EQ,       308.55,                 26891283.65,86392
,GET&D,EQ,       321.20,                 46395126.60,142724
,GHCL,EQ,       254.30,                 15824660.80,61598
,GICHSGFIN,EQ,       264.50,                296198737.10,1107630
,GILLANDERS,EQ,        56.00,                    58900.85,1047
,GILLETTE,EQ,      6499.70,                 12228998.30,1882
,GINNIFILA,EQ,        17.45,                   624073.45,35696
,GIPCL,EQ,        76.95,                  2159354.35,28000
,GKWLIMITED,EQ,       912.00,                  1737539.80,1908
,GLAXO,EQ,      1437.90,                 20093821.75,14037
,GLENMARK,EQ,       661.50,                394132928.90,599607
,GLOBAL,SM,       149.00,                   149000.00,1000
,GLOBALVECT,EQ,        63.00,                   141416.15,2250
,GLOBOFFS,EQ,        13.35,                   146111.45,10809
,GLOBUSSPR,EQ,       151.65,                  5809630.45,37900
,GMBREW,EQ,       556.15,                 14541199.25,26125
,GMDCLTD,EQ,        86.05,                  3305688.05,38291
,GMMPFAUDLR,EQ,      1160.50,                  5984278.75,5125
,GMRINFRA,EQ,        16.35,                107546398.05,6546972
,GNA,EQ,       359.75,                 15840410.35,43911
,GNFC,EQ,       363.10,                104531697.30,285211
,GOACARBON,EQ,       515.55,                 56316395.30,107142
,GOCLCORP,EQ,       268.80,                   273163.60,1012
,GODFRYPHLP,EQ,       964.60,                580152589.65,596318
,GODREJAGRO,EQ,       506.90,                 21016335.65,41361
,GODREJIND,EQ,       527.85,                129002374.70,244222
,GODREJPROP,EQ,       759.95,                254523952.70,341351
,GOENKA,BZ,          .35,                    16462.95,44787
,GOKEX,EQ,        74.80,                  3839949.30,51069
,GOKUL,BE,        15.10,                   264232.50,17782
,GOKULAGRO,BE,        15.15,                   354233.60,23675
,GOLDBEES,EQ,      2881.30,                 44972571.00,15606
,GOLDENTOBC,BE,        64.00,                   782942.60,11771
,GOLDIAM,EQ,        82.95,                   949527.40,11673
,GOLDSHARE,EQ,      2900.60,                  3128399.75,1079
,GOLDTECH,EQ,        15.60,                   138289.50,8793
,GOODLUCK,EQ,        73.35,                  2620757.35,35818
,GPIL,EQ,       250.00,                  9258058.75,36645
,GPPL,EQ,        93.75,                 13164345.20,138236
,GPTINFRA,EQ,        55.65,                    41356.10,761
,GRANULES,EQ,        90.20,                 47591975.70,526781
,GRAPHITE,EQ,       729.85,               2101797992.95,2804829
,GRAVITA,EQ,        71.80,                  1427571.25,19771
,GREAVESCOT,EQ,       123.30,                 30099932.50,242603
,GREENLAM,EQ,       870.25,                   260040.45,300
,GREENPLY,EQ,       141.10,                  5560957.45,39674
,GREENPOWER,EQ,         5.95,                   351201.10,58538
,GRETEX,SM,         9.50,                    57000.00,6000
,GRINDWELL,EQ,       555.40,                  4056487.80,7190
,GROBTEA,EQ,       577.75,                    10422.20,18
,GRPLTD,EQ,      1048.00,                    19676.20,19
,GRSE,EQ,        93.60,                   834919.10,8930
,GRUH,EQ,       237.90,                246551559.80,1036864
,GSCLCEMENT,EQ,        24.10,                  1376914.90,56968
,GSFC,EQ,       111.05,                 46356680.80,416149
,GSKCONS,EQ,      7288.60,                637683251.80,86652
,GSPL,EQ,       177.75,                 44133884.15,249543
,GSS,EQ,       130.90,                 22497154.35,171466
,GTL,BE,         7.10,                   503429.00,70481
,GTLINFRA,EQ,         1.35,                 18043488.55,13477987
,GTNIND,EQ,         9.10,                     2448.80,268
,GTNTEX,BE,        10.65,                       10.65,1
,GTPL,EQ,        84.30,                   221679.95,2634
,GUFICBIO,EQ,        91.45,                  1918165.00,20851
,GUJALKALI,EQ,       518.60,                  9378304.40,18011
,GUJAPOLLO,EQ,       160.50,                    24795.40,154
,GUJFLUORO,EQ,       942.20,                 23910607.15,25385
,GUJGASLTD,EQ,       140.80,                 44085123.00,313444
,GUJRAFFIA,BE,        16.00,                      880.00,55
,GULFOILLUB,EQ,       894.85,                188627943.00,212686
,GULFPETRO,EQ,        62.45,                  1248193.70,19935
,GULPOLY,EQ,        67.55,                   909137.60,13439
,GVKPIL,EQ,         7.50,                  4757724.60,629948
,HAL,EQ,       778.70,                  6862516.40,8805
,HARITASEAT,EQ,       521.10,                   315618.70,605
,HARRMALAYA,EQ,        81.55,                  1883468.65,23011
,HATHWAY,EQ,        31.25,                  7692561.85,246526
,HATSUN,EQ,       680.65,                  1712909.70,2518
,HAVISHA,BE,          .70,                      955.00,1300
,HBLPOWER,EQ,        28.40,                  1869172.80,65615
,HBSL,EQ,         8.60,                     3952.75,461
,HCC,EQ,        13.10,                 40088275.70,3057907
,HCG,EQ,       200.65,                   440904.95,2197
,HCL-INSYS,EQ,        24.45,                 13799482.40,561135
,HDFCAMC,EQ,      1475.15,                 55629825.50,37697
,HDFCMFGETF,EQ,      2954.35,                  8547421.75,2893
,HDFCNIFETF,EQ,      1123.32,                   561395.86,499
,HDFCSENETF,EQ,      3774.82,                    18874.10,5
,HDIL,EQ,        27.55,                117147498.30,4212746
,HECPROJECT,SM,       130.55,                   156660.00,1200
,HEG,EQ,      3585.70,                896914827.95,245816
,HEIDELBERG,EQ,       152.00,                  5862452.10,38710
,HERCULES,EQ,       116.65,                  4489930.20,38028
,HERITGFOOD,EQ,       534.45,                  9328460.90,17371
,HESTERBIO,EQ,      1130.25,                  1207650.05,1065
,HEXATRADEX,BE,        23.20,                    28426.50,1241
,HEXAWARE,EQ,       324.85,                485362970.10,1500383
,HFCL,EQ,        23.60,                 56588723.80,2370154
,HGINFRA,EQ,       199.30,                  5835406.45,29312
,HGS,EQ,       649.40,                   760712.15,1172
,HHOF1140RG,MF,         8.06,                    24180.00,3000
,HIGHGROUND,EQ,         9.05,                  2873320.45,317738
,HIKAL,EQ,       159.35,                 23966508.65,149136
,HIL,EQ,      1995.00,                 14159556.65,6965
,HILTON,EQ,        21.50,                   134602.40,6272
,HIMATSEIDE,EQ,       210.40,                  5350555.05,25373
,HINDCOMPOS,EQ,       276.70,                   561807.90,2002
,HINDCOPPER,EQ,        49.85,                 12861206.65,257293
,HINDMOTORS,EQ,         8.10,                  2523221.75,313418
,HINDNATGLS,EQ,        91.30,                   209609.25,2262
,HINDOILEXP,EQ,       127.60,                122844555.35,955797
,HINDUJAVEN,EQ,       398.50,                   178675.95,448
,HIRECT,EQ,       115.95,                  1184274.35,10120
,HISARMETAL,EQ,        42.70,                   183327.45,4338
,HITECH,EQ,       195.40,                  5612016.15,29071
,HITECHCORP,EQ,       118.10,                    10270.60,87
,HITECHGEAR,EQ,       320.50,                    92203.75,288
,HMT,BZ,        19.25,                   142191.40,7354
,HMVL,EQ,       122.90,                  2077317.10,16858
,HNGSNGBEES,EQ,      3150.00,                    22094.84,7
,HONAUT,EQ,     21937.05,                 57683621.20,2644
,HONDAPOWER,EQ,      1081.90,                  2678409.55,2487
,HOTELEELA,EQ,        15.25,                  8678136.40,552070
,HOVS,EQ,       173.60,                  3981585.95,22528
,HPL,EQ,        60.40,                  1106015.05,18298
,HSCL,EQ,       131.75,                 23578571.05,176332
,HSIL,EQ,       242.50,                127860499.75,516336
,HTMEDIA,EQ,        44.85,                 16752436.45,367379
,HUBTOWN,EQ,        40.15,                   915903.75,22597
,HUDCO,EQ,        43.00,                 25095061.30,578835
,HUDCO,N2,      1200.00,                   219603.60,183
,HUDCO,N5,      1145.00,                    57250.00,50
,HUDCO,NE,      1283.90,                   102963.80,80
,HUDCO,N9,      1125.00,                   393180.00,350
,HUDCO,ND,      1190.00,                   487900.00,410
,IBREALEST,EQ,        85.75,                147553254.20,1712086
,IBUCCREDIT,NB,       920.00,                    46000.00,50
,IBULHSGFIN,NA,       990.00,                      990.00,1
,IBULHSGFIN,NE,       942.55,                   283707.55,301
,IBULHSGFIN,N3,       982.00,                    98200.00,100
,IBULISL,EQ,       349.80,                  5677953.60,16232
,IBVENTURES,E2,       198.35,                 22250354.05,110642
,IBVENTURES,EQ,       376.25,                132148696.65,348693
,ICEMAKE,SM,        72.30,                   144600.00,2000
,ICICI500,EQ,       145.50,                     9600.97,65
,ICICIB22,EQ,        35.49,                  6680610.00,188266
,ICICIGOLD,EQ,        29.40,                  1433514.95,48797
,ICICILIQ,EQ,      1000.00,                    10000.00,10
,ICICILOVOL,EQ,        86.60,                     9734.94,112
,ICICIMCAP,EQ,        66.57,                   142575.96,2132
,ICICINF100,EQ,       117.32,                    18045.66,153
,ICICINIFTY,EQ,       113.39,                  3861580.07,34009
,ICICINV20,EQ,        52.86,                    89323.82,1686
,ICICINXT50,EQ,        27.83,                   174211.03,6254
