symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2022-11-24,3099.30,3114.00,3170.00,3101.05,3127.95,3124.95,3132.82,549566,17216.89,44764,207319,37.72
ADANIPORTS,EQ,2022-11-24,873.60,873.90,882.50,868.30,875.80,876.65,876.40,5111180,44794.21,67859,1715708,33.57
BEL,EQ,2022-11-24,106.90,107.00,107.40,106.05,107.10,107.00,106.64,12820212,13671.00,43384,5152678,40.19
BOSCHLTD,EQ,2022-11-24,16647.65,16730.00,16819.25,16551.10,16680.00,16638.30,16678.00,20170,3363.95,6501,6994,34.68
CUMMINSIND,EQ,2022-11-24,1353.50,1359.10,1380.35,1351.70,1377.00,1377.55,1368.54,588224,8050.09,21614,295390,50.22
DIXON,EQ,2022-11-24,4382.95,4404.85,4404.85,4350.50,4391.00,4383.80,4375.72,108303,4739.04,11609,43254,39.94
DLF,EQ,2022-11-24,391.60,393.60,394.70,389.00,392.05,392.15,391.25,1823725,7135.30,23328,492400,27.00
DMART,EQ,2022-11-24,3954.75,3974.35,3994.75,3951.10,3960.05,3968.05,3968.34,155797,6182.56,21264,91171,58.52
HAL,EQ,2022-11-24,2718.65,2726.00,2762.35,2709.00,2724.00,2727.90,2737.09,1008615,27606.71,49359,304530,30.19
HINDALCO,EQ,2022-11-24,433.35,435.55,439.60,432.65,438.40,438.35,435.34,4733568,20606.88,62388,2161454,45.66
INDHOTEL,EQ,2022-11-24,318.30,319.00,319.85,315.10,319.40,317.75,317.16,5245401,16636.40,56641,3273550,62.41
INDIGO,EQ,2022-11-24,1893.35,1910.00,1968.00,1888.00,1894.00,1897.30,1932.43,2102042,40620.55,68519,391556,18.63
LT,EQ,2022-11-24,2025.00,2030.50,2060.00,2028.40,2056.00,2052.20,2045.48,1611889,32970.94,79111,1032715,64.07
MANAPPURAM,EQ,2022-11-24,111.50,112.10,112.35,110.40,111.80,112.00,111.72,5397986,6030.78,17400,2720341,50.40
MARUTI,EQ,2022-11-24,8934.50,8968.90,8994.90,8921.00,8992.95,8967.10,8951.88,455343,40761.76,47457,243207,53.41
PAYTM,EQ,2022-11-24,452.40,457.05,467.00,440.00,441.15,441.10,452.31,16315961,73798.16,238571,3096582,18.98
PGEL,EQ,2022-11-24,1015.85,1020.00,1026.10,984.70,995.00,999.85,999.24,22349,223.32,1968,16406,73.41
SBIN,EQ,2022-11-24,607.65,609.75,611.30,605.80,609.60,609.35,608.75,8960032,54543.96,128229,3420469,38.17
SUZLON,EQ,2022-11-24,7.90,7.95,8.00,7.85,7.90,7.90,7.93,21746462,1724.66,22659,13397783,61.61
TRENT,EQ,2022-11-24,1410.30,1414.00,1434.00,1409.00,1430.00,1429.45,1425.17,602103,8580.96,30885,346195,57.50
