symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2022-11-10,3103.90,3103.90,3240.00,3054.50,3173.85,3166.90,3177.56,507653,16130.96,56208,121898,24.01
ADANIPORTS,EQ,2022-11-10,890.80,894.00,898.00,876.30,894.00,893.45,887.47,9906420,87916.03,117547,2379157,24.02
BEL,EQ,2022-11-10,108.05,108.05,108.50,104.70,106.70,106.70,106.25,12937603,13746.50,64013,5449717,42.12
BOSCHLTD,EQ,2022-11-10,17223.60,17101.00,17301.00,16780.00,16800.00,16813.40,16993.62,38820,6596.92,10691,12991,33.46
CUMMINSIND,EQ,2022-11-10,1350.80,1355.15,1368.65,1329.60,1345.75,1340.80,1347.36,816087,10995.65,37361,452192,55.41
DIXON,EQ,2022-11-10,4539.85,4521.05,4548.00,4462.10,4501.00,4505.85,4495.75,81047,3643.67,10164,28869,35.62
DLF,EQ,2022-11-10,397.05,396.25,400.35,386.60,391.00,391.15,392.71,4250236,16691.12,52036,1606211,37.79
DMART,EQ,2022-11-10,4158.70,4158.70,4175.00,4104.40,4142.00,4138.85,4140.61,254477,10536.90,26936,166328,65.36
HAL,EQ,2022-11-10,2502.55,2496.00,2500.00,2411.20,2435.10,2431.10,2440.37,824297,20115.89,49443,292687,35.51
HINDALCO,EQ,2022-11-10,417.10,415.30,420.40,412.75,414.80,415.10,416.13,5574432,23196.94,69473,1220841,21.90
INDHOTEL,EQ,2022-11-10,337.50,337.00,344.20,331.85,339.50,338.70,338.34,6333700,21429.55,54525,2451764,38.71
INDIGO,EQ,2022-11-10,1718.75,1725.55,1729.45,1697.55,1710.00,1710.40,1712.00,527241,9026.34,25898,193274,36.66
LT,EQ,2022-11-10,2003.50,1995.00,2001.85,1970.20,1978.55,1977.65,1982.84,1261210,25007.79,75488,716353,56.80
MANAPPURAM,EQ,2022-11-10,109.00,109.00,109.30,104.70,105.75,106.00,106.54,7746722,8253.29,40817,3478222,44.90
MARUTI,EQ,2022-11-10,9253.50,9201.00,9250.75,9071.00,9109.00,9097.25,9121.00,445700,40652.31,49250,231869,52.02
PAYTM,EQ,2022-11-10,643.65,644.00,644.00,624.10,627.60,626.90,630.94,784348,4948.75,23828,310205,39.55
PGEL,EQ,2022-11-10,1006.55,1011.60,1013.95,980.25,990.00,988.75,989.81,14561,144.13,1456,10659,73.20
SBIN,EQ,2022-11-10,615.55,613.10,615.10,602.20,605.05,605.75,607.23,11618405,70550.31,232699,4437252,38.19
SUZLON,EQ,2022-11-10,8.25,8.25,8.40,8.15,8.30,8.30,8.27,53029082,4387.72,31538,23603137,44.51
TRENT,EQ,2022-11-10,1501.75,1495.00,1499.30,1459.55,1479.75,1470.90,1471.57,584753,8605.06,25184,310058,53.02
