symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2009-10-12,278963,106591,38.21
BEL,EQ,2009-10-12,60362,36112,59.83
BOSCHLTD,EQ,2009-10-12,890,611,68.65
CUMMINSIND,EQ,2009-10-12,174173,94997,54.54
DLF,EQ,2009-10-12,6350443,1312335,20.67
HINDALCO,EQ,2009-10-12,7461726,3119938,41.81
INDHOTEL,EQ,2009-10-12,4645130,1565605,33.70
INDHOTEL,N4,2009-10-12,630,220,34.92
LT,EQ,2009-10-12,1083277,521206,48.11
MARUTI,EQ,2009-10-12,1137216,558015,49.07
SBIN,EQ,2009-10-12,2928726,1281469,43.76
SUZLON,EQ,2009-10-12,13023053,2913017,22.37
TRENT,EQ,2009-10-12,44577,42018,94.26
TRENT,W1,2009-10-12,20,20,100.00
