symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2026-01-27,178884,91797,51.32
ADANIPORTS,EQ,2026-01-27,3838632,1232669,32.11
BEL,EQ,2026-01-27,15482165,8003427,51.69
BOSCHLTD,EQ,2026-01-27,18829,7646,40.61
CUMMINSIND,EQ,2026-01-27,473955,241046,50.86
DIXON,EQ,2026-01-27,702193,180468,25.70
DLF,EQ,2026-01-27,9013655,5027688,55.78
DMART,EQ,2026-01-27,374815,209109,55.79
ETERNAL,EQ,2026-01-27,106172023,61934391,58.33
HAL,EQ,2026-01-27,1042386,470943,45.18
HINDALCO,EQ,2026-01-27,10009735,5300662,52.96
INDHOTEL,EQ,2026-01-27,5027334,3212722,63.91
INDIGO,EQ,2026-01-27,1255311,718171,57.21
LENSKART,EQ,2026-01-27,822282,249676,30.36
LT,EQ,2026-01-27,2162193,1133348,52.42
MANAPPURAM,EQ,2026-01-27,2924572,1047650,35.82
MARUTI,EQ,2026-01-27,565768,291028,51.44
PAYTM,EQ,2026-01-27,5280654,2329583,44.12
PGEL,EQ,2026-01-27,2259696,447677,19.81
SBIN,EQ,2026-01-27,14420630,7273214,50.44
SUZLON,EQ,2026-01-27,62941841,21606391,34.33
TRENT,EQ,2026-01-27,996913,532348,53.40
