symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2026-01-23,114255,51962,45.48
ADANIPORTS,EQ,2026-01-23,6380222,2595240,40.68
BEL,EQ,2026-01-23,12715222,6906202,54.31
BOSCHLTD,EQ,2026-01-23,26686,11616,43.53
CUMMINSIND,EQ,2026-01-23,441947,213001,48.20
DIXON,EQ,2026-01-23,486607,142674,29.32
DLF,EQ,2026-01-23,10792256,4921852,45.61
DMART,EQ,2026-01-23,185668,82369,44.36
ETERNAL,EQ,2026-01-23,85765429,41706602,48.63
HAL,EQ,2026-01-23,704843,346788,49.20
HINDALCO,EQ,2026-01-23,5958887,3399653,57.05
INDHOTEL,EQ,2026-01-23,4263487,2449472,57.45
INDIGO,EQ,2026-01-23,3668328,1984770,54.11
LENSKART,EQ,2026-01-23,921841,488877,53.03
LT,EQ,2026-01-23,1898703,1256731,66.19
MANAPPURAM,EQ,2026-01-23,3609963,1592688,44.12
MARUTI,EQ,2026-01-23,338669,206429,60.95
PAYTM,EQ,2026-01-23,19357013,5274325,27.25
PGEL,EQ,2026-01-23,1960594,503409,25.68
SBIN,EQ,2026-01-23,10917698,6860438,62.84
SUZLON,EQ,2026-01-23,49252985,24062292,48.85
TRENT,EQ,2026-01-23,474377,222281,46.86
