symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2026-01-22,145026,77693,53.57
ADANIPORTS,EQ,2026-01-22,1689638,806906,47.76
BEL,EQ,2026-01-22,19763144,11517295,58.28
BOSCHLTD,EQ,2026-01-22,21264,7072,33.26
CUMMINSIND,EQ,2026-01-22,454883,306329,67.34
DIXON,EQ,2026-01-22,422087,79317,18.79
DLF,EQ,2026-01-22,7416397,4594401,61.95
DMART,EQ,2026-01-22,409471,263325,64.31
ETERNAL,EQ,2026-01-22,154979819,62719271,40.47
HAL,EQ,2026-01-22,725419,345099,47.57
HINDALCO,EQ,2026-01-22,6165965,4045700,65.61
INDHOTEL,EQ,2026-01-22,5736453,3455701,60.24
INDIGO,EQ,2026-01-22,1281956,815836,63.64
LENSKART,EQ,2026-01-22,717748,366312,51.04
LT,EQ,2026-01-22,1856812,870224,46.87
MANAPPURAM,EQ,2026-01-22,3353520,1042606,31.09
MARUTI,EQ,2026-01-22,352320,201638,57.23
PAYTM,EQ,2026-01-22,2424633,996753,41.11
PGEL,EQ,2026-01-22,1330291,293216,22.04
SBIN,EQ,2026-01-22,12001641,7166872,59.72
SUZLON,EQ,2026-01-22,56239464,23018636,40.93
TRENT,EQ,2026-01-22,1166339,634902,54.44
