symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2011-09-12,849.95,854.95,840.7,850.9,846.7,855.55,37128,31483697.8,3249,INE117A01022
BEL,EQ,2011-09-12,1600,1608.8,1573.6,1579.2,1576,1605.7,8270,13094243.2,992,INE263A01016
BOSCHLTD,EQ,2011-09-12,7180,7249.95,7110.05,7124.25,7120.5,7190.25,843,6020573.4,376,INE323A01026
CUMMINSIND,EQ,2011-09-12,610,611.85,591,592.15,592,614.15,95501,57028484.15,3270,INE298A01020
DLF,EQ,2011-09-12,196.8,199.4,194.65,195.15,195.05,200.45,5234021,1029390054.9,50430,INE271C01023
HINDALCO,EQ,2011-09-12,147,147,141.6,142.9,141.9,149.9,6380669,922080166.75,45362,INE038A01020
INDHOTEL,EQ,2011-09-12,72,72.1,70.3,71.5,71.8,72.2,597238,42462081,3890,INE053A01029
LT,EQ,2011-09-12,1665,1670,1626,1645.45,1645,1692.55,1771662,2913829481.15,61483,INE018A01030
MANAPPURAM,EQ,2011-09-12,55,55,53,53.65,53.65,55.35,350971,18861015.1,3031,INE522D01027
MARUTI,EQ,2011-09-12,1098,1098,1056,1068.25,1065,1103.4,261197,280016998.7,11867,INE585B01010
SBIN,EQ,2011-09-12,1931,1931,1855.45,1863.4,1857.9,1952.7,3451974,6512012028.1,166292,INE062A01012
SUZLON,EQ,2011-09-12,40.25,40.5,38.7,39.15,39.05,41,13474544,530647225.5,31207,INE040H01021
TRENT,EQ,2011-09-12,1104,1127.9,1092.5,1120.2,1125,1134.15,4975,5493713.5,324,INE849A01012
