symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2018-11-16,1322.90,1291.65,0.0239,0.0171,,0.3362
ADANIPORTS,2018-11-16,347.45,346.20,0.0036,0.0275,,0.5101
BEL,2018-11-16,92.85,96.70,-0.0406,0.0294,,0.5770
BOSCHLTD,2018-11-16,18724.10,19220.90,-0.0262,0.0208,,0.4050
CUMMINSIND,2018-11-16,795.95,817.05,-0.0262,0.0275,,0.5235
DIXON,2018-11-16,1994.10,2055.70,-0.0304,0.0169,,0.3439
DLF,2018-11-16,169.40,169.85,-0.0027,0.0335,,0.6209
DMART,2018-11-16,1387.90,1388.45,-0.0004,0.0292,,0.5407
HAL,2018-11-16,824.50,837.25,-0.0153,0.0384,,0.7145
HINDALCO,2018-11-16,229.95,233.60,-0.0157,0.0263,,0.4929
INDHOTEL,2018-11-16,135.70,131.25,0.0333,0.0174,,0.3573
INDIGO,2018-11-16,1049.40,1043.95,0.0052,0.0350,,0.6496
LT,2018-11-16,1399.05,1398.50,0.0004,0.0153,,0.2828
MANAPPURAM,2018-11-16,85.95,86.95,-0.0116,0.0274,,0.5101
MARUTI,2018-11-16,7341.20,7478.30,-0.0185,0.0227,,0.4299
PGEL,2018-11-16,103.95,108.45,-0.0424,0.0424,,0.8101
SBIN,2018-11-16,290.90,285.40,0.0191,0.0247,,0.4662
SUZLON,2018-11-16,5.65,5.70,-0.0088,0.0294,,0.5464
TRENT,2018-11-16,332.00,332.65,-0.0020,0.0149,,0.2770
