symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2017-11-24,17509,8669,49.51
ADANIPORTS,EQ,2017-11-24,1374660,509325,37.05
BEL,EQ,2017-11-24,3759396,1710229,45.49
BOSCHLTD,EQ,2017-11-24,12064,7855,65.11
CUMMINSIND,EQ,2017-11-24,178370,112115,62.86
DIXON,EQ,2017-11-24,88082,22433,25.47
DLF,EQ,2017-11-24,10078314,1946554,19.31
DMART,EQ,2017-11-24,500452,173737,34.72
HINDALCO,EQ,2017-11-24,6186665,2517313,40.69
INDHOTEL,EQ,2017-11-24,1634647,758629,46.41
INDIGO,EQ,2017-11-24,237567,118395,49.84
LT,EQ,2017-11-24,1637839,1166181,71.20
MANAPPURAM,EQ,2017-11-24,12742792,4709711,36.96
MARUTI,EQ,2017-11-24,343432,165459,48.18
PGEL,EQ,2017-11-24,39527,24063,60.88
SBIN,EQ,2017-11-24,11716981,3932294,33.56
SBIN,N2,2017-11-24,91,91,100.00
SBIN,N5,2017-11-24,256,249,97.27
SBIN,N6,2017-11-24,2,1,50.00
SUZLON,EQ,2017-11-24,40190362,10874005,27.06
TRENT,EQ,2017-11-24,169599,103007,60.74
