symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2020-08-12,192428,44564,23.16
ADANIPORTS,EQ,2020-08-12,10674205,1940518,18.18
BEL,EQ,2020-08-12,28913577,9218569,31.88
BOSCHLTD,EQ,2020-08-12,209343,24430,11.67
CUMMINSIND,EQ,2020-08-12,905469,265382,29.31
DIXON,EQ,2020-08-12,49507,20045,40.49
DLF,EQ,2020-08-12,5257547,829132,15.77
DMART,EQ,2020-08-12,440624,228856,51.94
HAL,EQ,2020-08-12,2018172,214017,10.60
HINDALCO,EQ,2020-08-12,17437082,2194313,12.58
INDHOTEL,EQ,2020-08-12,9224081,4138877,44.87
INDIGO,EQ,2020-08-12,13463000,2179264,16.19
LT,EQ,2020-08-12,3673009,2004866,54.58
MANAPPURAM,EQ,2020-08-12,18802083,2298521,12.22
MARUTI,EQ,2020-08-12,1114994,211836,19.00
PGEL,EQ,2020-08-12,145733,100256,68.79
SBIN,EQ,2020-08-12,157820882,28141080,17.83
SBIN,N2,2020-08-12,33,33,100.00
SBIN,N5,2020-08-12,845,837,99.05
SBIN,N6,2020-08-12,1,1,100.00
SUZLON,EQ,2020-08-12,16078338,12914043,80.32
TRENT,EQ,2020-08-12,412643,185328,44.91
