symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2024-09-30,8133.45,7975.00,8196.00,7975.00,8075.00,8055.00,8100.22,266470,21584.64,38946,139268,52.26
ADANIPORTS,EQ,2024-09-30,1456.70,1456.70,1468.75,1444.00,1446.90,1448.20,1451.26,2042408,29640.72,84409,1159763,56.78
BEL,EQ,2024-09-30,293.45,293.45,294.60,283.60,284.40,285.10,286.92,32695169,93807.93,277838,17032688,52.10
BOSCHLTD,EQ,2024-09-30,37976.10,37976.00,38124.60,37511.05,37728.00,37678.90,37774.77,32053,12107.95,13636,13590,42.40
CUMMINSIND,EQ,2024-09-30,3864.80,3864.15,3875.90,3761.00,3814.00,3806.05,3809.20,429408,16356.99,50005,237952,55.41
DIXON,EQ,2024-09-30,14037.65,14024.60,14036.80,13754.00,13800.00,13802.95,13822.20,325632,45009.51,49907,152750,46.91
DLF,EQ,2024-09-30,914.05,909.95,917.90,893.05,895.45,895.15,901.98,4693690,42336.25,115722,2790191,59.45
DMART,EQ,2024-09-30,5102.30,5102.30,5215.00,5080.00,5109.00,5096.30,5127.47,437174,22415.96,55452,245827,56.23
HAL,EQ,2024-09-30,4474.15,4460.00,4463.00,4385.00,4420.05,4420.65,4419.23,1327395,58660.69,110599,610951,46.03
HINDALCO,EQ,2024-09-30,747.15,750.00,764.45,749.45,755.00,756.20,758.59,8566640,64986.07,126928,3919019,45.75
INDHOTEL,EQ,2024-09-30,710.30,698.00,708.15,682.20,686.50,684.70,688.79,4573293,31500.16,105664,2523574,55.18
INDIGO,EQ,2024-09-30,4945.70,4902.00,4960.00,4779.35,4787.70,4787.45,4850.95,1477169,71656.80,97612,927847,62.81
LT,EQ,2024-09-30,3705.65,3699.00,3715.65,3665.00,3680.00,3675.55,3677.99,1837697,67590.39,132958,1326527,72.18
MANAPPURAM,EQ,2024-09-30,202.64,203.85,204.20,200.34,201.29,201.35,201.90,2852007,5758.09,33274,1136535,39.85
MARUTI,EQ,2024-09-30,13495.60,13343.55,13500.00,13208.70,13246.70,13238.00,13348.67,415743,55496.16,67884,210713,50.68
PAYTM,EQ,2024-09-30,672.30,672.00,695.45,655.05,691.25,688.30,676.44,11543854,78087.47,165870,3429958,29.71
PGEL,EQ,2024-09-30,664.20,662.85,667.05,639.00,641.00,643.10,646.59,789897,5107.39,43021,437331,55.37
SBIN,EQ,2024-09-30,802.65,801.90,802.60,786.45,788.00,787.90,791.89,15484573,122621.31,257965,9353248,60.40
SUZLON,EQ,2024-09-30,81.09,80.80,81.58,79.37,80.24,80.05,80.17,42376466,33972.91,162650,26130147,61.66
TRENT,EQ,2024-09-30,7833.70,7814.75,7833.95,7483.75,7560.10,7574.65,7627.60,1117618,85247.47,135938,742683,66.45
