symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2024-09-02,7936.05,7945.00,7947.35,7636.65,7710.00,7699.25,7759.32,278992,21647.89,45513,129628,46.46
ADANIPORTS,EQ,2024-09-02,1481.90,1490.00,1499.50,1478.80,1494.55,1494.50,1489.10,2054244,30589.67,66290,975553,47.49
BEL,EQ,2024-09-02,299.30,301.95,301.95,295.05,296.85,296.90,297.16,11713172,34806.54,158631,5891291,50.30
BOSCHLTD,EQ,2024-09-02,32389.60,32389.60,32632.25,31922.35,32300.00,32327.60,32179.69,26466,8516.68,11147,7880,29.77
CUMMINSIND,EQ,2024-09-02,3744.70,3769.90,3815.00,3744.70,3812.00,3804.40,3794.44,465810,17674.88,52753,230051,49.39
DIXON,EQ,2024-09-02,13170.95,13160.00,13160.00,12490.10,12627.00,12614.45,12677.57,725442,91968.39,96257,236401,32.59
DLF,EQ,2024-09-02,845.10,850.00,853.95,843.35,847.00,848.25,848.42,1639881,13913.12,68002,719428,43.87
DMART,EQ,2024-09-02,4927.45,4977.00,5023.95,4951.00,5000.00,4999.85,4981.71,290596,14476.65,45053,173550,59.72
HAL,EQ,2024-09-02,4679.95,4699.00,4715.00,4662.80,4685.75,4688.00,4684.49,1121937,52557.01,87677,628783,56.04
HINDALCO,EQ,2024-09-02,701.35,706.70,706.70,683.20,683.50,683.90,688.16,6186645,42574.14,116028,3517591,56.86
INDHOTEL,EQ,2024-09-02,647.50,650.10,658.80,647.10,658.00,655.90,652.70,2023960,13210.39,71573,852760,42.13
INDIGO,EQ,2024-09-02,4830.00,4894.70,4908.45,4768.30,4788.00,4793.05,4807.38,1273990,61245.54,94490,740461,58.12
LT,EQ,2024-09-02,3704.65,3706.00,3721.95,3666.35,3677.80,3683.10,3689.20,1277813,47141.12,115019,803605,62.89
MANAPPURAM,EQ,2024-09-02,215.95,218.00,218.35,211.87,212.00,212.52,214.07,5443751,11653.52,47913,2262384,41.56
MARUTI,EQ,2024-09-02,12403.00,12373.00,12525.00,12350.40,12425.00,12427.40,12426.24,331514,41194.72,52645,175385,52.90
PAYTM,EQ,2024-09-02,621.90,619.00,634.00,587.30,610.75,607.85,604.12,20043277,121086.33,263579,5446965,27.18
PGEL,EQ,2024-09-02,525.15,537.00,540.00,511.00,518.00,513.85,524.28,1312811,6882.84,45578,714452,54.42
SBIN,EQ,2024-09-02,815.60,817.30,825.40,813.05,821.90,822.15,819.67,11813750,96833.70,279222,5400250,45.71
SUZLON,EQ,2024-09-02,75.84,75.84,76.10,72.50,73.70,73.81,73.59,71966033,52961.93,294970,43947954,61.07
TRENT,EQ,2024-09-02,7158.75,7179.25,7267.75,7111.35,7151.95,7148.20,7172.27,625283,44847.01,69841,384317,61.46
