symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2020-06-10,830.35,852.80,-0.0267,0.0205,0.0205,0.3917
ADANIPORTS,2020-06-10,346.55,346.05,0.0014,0.0281,0.0280,0.5349
BEL,2020-06-10,73.45,73.05,0.0055,0.0313,0.0312,0.5961
BOSCHLTD,2020-06-10,10806.15,11189.35,-0.0348,0.0258,0.0259,0.4948
CUMMINSIND,2020-06-10,390.90,390.40,0.0013,0.0217,0.0216,0.4127
DIXON,2020-06-10,5019.30,5040.25,-0.0042,0.0299,0.0298,0.5693
DLF,2020-06-10,156.80,153.35,0.0222,0.0364,0.0363,0.6935
DMART,2020-06-10,2388.30,2390.15,-0.0008,0.0259,0.0258,0.4929
HAL,2020-06-10,655.45,655.70,-0.0004,0.0211,0.0210,0.4012
HINDALCO,2020-06-10,146.95,142.60,0.0300,0.0365,0.0365,0.6973
INDHOTEL,2020-06-10,92.65,89.15,0.0385,0.0289,0.0290,0.5540
INDIGO,2020-06-10,1035.65,1080.35,-0.0423,0.0289,0.0290,0.5540
LT,2020-06-10,946.55,953.30,-0.0071,0.0254,0.0253,0.4834
MANAPPURAM,2020-06-10,142.85,139.00,0.0273,0.0431,0.0430,0.8215
MARUTI,2020-06-10,5673.30,5662.45,0.0019,0.0300,0.0299,0.5712
PGEL,2020-06-10,43.15,42.90,0.0058,0.0443,0.0442,0.8444
SBIN,2020-06-10,187.70,184.45,0.0175,0.0303,0.0302,0.5770
SUZLON,2020-06-10,4.52,4.31,0.0476,0.0484,0.0484,0.9247
TRENT,2020-06-10,542.10,555.95,-0.0252,0.0329,0.0329,0.6286
