symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2020-06-22,832.35,812.95,0.0236,0.0204,0.0204,0.3897
ADANIPORTS,2020-06-22,349.60,348.90,0.0020,0.0277,0.0276,0.5273
BEL,2020-06-22,81.30,80.05,0.0155,0.0312,0.0311,0.5942
BOSCHLTD,2020-06-22,11338.35,10949.20,0.0349,0.0254,0.0255,0.4872
CUMMINSIND,2020-06-22,396.60,376.25,0.0527,0.0217,0.0220,0.4203
DIXON,2020-06-22,5545.60,5687.25,-0.0252,0.0297,0.0297,0.5674
DLF,2020-06-22,159.95,161.80,-0.0115,0.0365,0.0364,0.6954
DMART,2020-06-22,2350.50,2363.10,-0.0053,0.0254,0.0253,0.4834
HAL,2020-06-22,712.90,707.85,0.0071,0.0216,0.0216,0.4127
HINDALCO,2020-06-22,150.10,151.05,-0.0063,0.0359,0.0358,0.6840
INDHOTEL,2020-06-22,84.20,83.35,0.0101,0.0289,0.0288,0.5502
INDIGO,2020-06-22,1047.25,1027.60,0.0189,0.0285,0.0285,0.5445
LT,2020-06-22,907.45,898.20,0.0102,0.0250,0.0249,0.4757
MANAPPURAM,2020-06-22,158.25,151.60,0.0429,0.0425,0.0425,0.8120
MARUTI,2020-06-22,5896.05,5897.40,-0.0002,0.0298,0.0297,0.5674
PGEL,2020-06-22,49.75,47.95,0.0369,0.0445,0.0445,0.8502
SBIN,2020-06-22,187.70,184.50,0.0172,0.0301,0.0300,0.5731
SUZLON,2020-06-22,4.48,4.28,0.0457,0.0484,0.0484,0.9247
TRENT,2020-06-22,586.35,569.85,0.0285,0.0329,0.0329,0.6286
