symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2020-06-01,821.30,744.25,0.0985,0.0191,,0.3878
ADANIPORTS,2020-06-01,329.35,323.80,0.0170,0.0286,,0.5464
BEL,2020-06-01,69.40,69.20,0.0029,0.0316,,0.6018
BOSCHLTD,2020-06-01,10309.10,9721.15,0.0587,0.0253,,0.4891
CUMMINSIND,2020-06-01,374.75,376.35,-0.0043,0.0219,,0.4165
DIXON,2020-06-01,5051.55,4875.90,0.0354,0.0300,,0.5731
DLF,2020-06-01,152.20,150.65,0.0102,0.0369,,0.7031
DMART,2020-06-01,2305.50,2269.35,0.0158,0.0259,,0.4948
HAL,2020-06-01,560.80,556.10,0.0084,0.0205,,0.3917
HINDALCO,2020-06-01,139.15,138.85,0.0022,0.0370,,0.7050
INDHOTEL,2020-06-01,84.15,75.60,0.1071,0.0277,,0.5483
INDIGO,2020-06-01,953.55,965.50,-0.0125,0.0274,,0.5216
LT,2020-06-01,928.15,932.25,-0.0044,0.0257,,0.4891
MANAPPURAM,2020-06-01,131.45,125.20,0.0487,0.0437,,0.8349
MARUTI,2020-06-01,5793.40,5610.80,0.0320,0.0306,,0.5846
PGEL,2020-06-01,35.45,34.15,0.0374,0.0438,,0.8368
SBIN,2020-06-01,170.05,161.05,0.0544,0.0301,,0.5789
SUZLON,2020-06-01,2.94,2.81,0.0452,0.0476,,0.9094
TRENT,2020-06-01,507.95,468.85,0.0801,0.0321,,0.6209
