symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2009-04-23,434360,126483,29.12
BEL,EQ,2009-04-23,18088,5023,27.77
BOSCHLTD,EQ,2009-04-23,620,561,90.48
CUMMINSIND,EQ,2009-04-23,59060,28879,48.90
DLF,EQ,2009-04-23,13789055,1533630,11.12
HINDALCO,EQ,2009-04-23,7896763,2976006,37.69
INDHOTEL,EQ,2009-04-23,2243066,1668203,74.37
LT,EQ,2009-04-23,2810112,671448,23.89
MARUTI,EQ,2009-04-23,2416944,1221301,50.53
SBIN,EQ,2009-04-23,2367355,300290,12.68
SUZLON,EQ,2009-04-23,44587878,5777237,12.96
TRENT,EQ,2009-04-23,1060,787,74.25
